GoF  SOIL__N  SOIL__LOG10_Alpha  SOIL__ThetaSat  SOIL__ThetaRes  SOIL__LOG10_NormalHydrConductivity  SCALAR__SoilRoughness  SCALAR__LSAI  SCALAR__CanopyFraction  SCALAR__DecayCoeffCanopy  SCALAR__RootDepth  SCALAR__MinStomatalRes  SCALAR__VegReflectVis  SCALAR__VegReflNIR  SCALAR__VegTransVis  SCALAR__VegTransNIR  SCALAR__CanDensSurface  SCALAR__SoilAlbVisDry  SCALAR__SoilAlbNIRDry  SCALAR__SoilAlbVisWet  SCALAR__SoilAlbNIRWet  SCALAR__SoilEmissiv
 6.787653e+02   1.150000e+00  -3.135842e+00   6.592094e-01   4.861314e-02  -1.404405e+00   2.395009e+02   6.952867e-01   3.078287e-01   1.383888e+01   9.899550e+02   7.569181e+01   1.269841e-01   5.000000e-02   3.405115e-02   4.351624e-01   6.562887e+00   8.033728e-02   2.756771e-01   1.462841e-01   1.169798e-01   8.171098e-01
 6.857139e+02   1.265452e+00  -3.178335e+00   6.886175e-01   6.619411e-02  -2.020461e+00   2.600895e+02   5.636623e-01   3.972379e-01   1.828286e+01   5.214336e+02   9.410306e+01   1.067331e-01   1.265776e-01   4.958030e-02   4.641012e-01   6.537592e+00   7.269228e-02   2.791235e-01   8.343703e-02   6.219201e-02   8.681943e-01
 6.806603e+02   1.164662e+00  -3.241165e+00   6.502886e-01   6.037608e-02  -1.995127e+00   1.028540e+02   6.264373e-01   3.247930e-01   1.654259e+01   8.723237e+02   8.329294e+01   1.098518e-01   1.228500e-01   4.371024e-02   5.006710e-01   7.178422e+00   1.789520e-01   1.520602e-01   1.485881e-01   2.167498e-01   8.585000e-01
 6.778708e+02   1.185686e+00  -3.301030e+00   6.681244e-01   6.139400e-02  -2.196509e+00   3.555204e+02   7.286972e-01   4.271245e-01   1.702325e+01   8.876346e+02   1.000000e+02   1.080663e-01   8.720842e-02   1.440784e-02   4.077630e-01   7.583031e+00   8.973490e-02   3.127473e-01   8.907856e-02   7.836842e-02   8.341885e-01
 6.775304e+02   1.164206e+00  -3.183322e+00   6.975326e-01   5.858226e-02  -1.890246e+00   2.258029e+02   7.434301e-01   3.584201e-01   2.347684e+01   8.643523e+02   8.442961e+01   9.931502e-02   1.582665e-01   4.429641e-02   3.131198e-01   5.905394e+00   1.058398e-01   2.635586e-01   1.667196e-01   8.880011e-02   8.267154e-01
 6.762135e+02   1.155486e+00  -3.263291e+00   6.694365e-01   6.931353e-02  -1.866502e+00   3.623746e+01   6.430520e-01   2.396786e-01   2.415601e+01   6.722695e+02   8.588103e+01   1.323162e-01   1.157287e-01   5.329455e-02   3.724510e-01   6.175517e+00   2.154887e-01   1.021870e-01   6.297237e-02   1.443266e-01   8.573405e-01
 6.785294e+02   1.158919e+00  -3.222026e+00   6.661022e-01   5.638958e-02  -2.163303e+00   3.065443e+02   8.360980e-01   4.956022e-01   2.569078e+01   9.428791e+02   9.729450e+01   7.078472e-02   8.743341e-02   3.026557e-02   3.954800e-01   7.370433e+00   9.843874e-02   2.781942e-01   9.097768e-02   5.000000e-02   8.543951e-01
 6.758402e+02   1.169898e+00  -3.301030e+00   6.830786e-01   6.277381e-02  -2.189839e+00   2.869308e+02   7.453945e-01   4.183692e-01   2.129535e+01   9.609201e+02   9.418114e+01   1.046398e-01   8.611601e-02   3.238583e-02   3.960309e-01   7.810484e+00   8.136778e-02   2.951437e-01   8.731511e-02   5.000000e-02   8.456169e-01
 6.778162e+02   1.150000e+00  -3.276720e+00   7.000000e-01   5.494634e-02  -2.133271e+00   1.714860e+02   6.911380e-01   5.608599e-01   1.790222e+01   6.223939e+02   6.556875e+01   7.677235e-02   1.952582e-01   2.242058e-02   5.368895e-01   8.000000e+00   5.000000e-02   2.073586e-01   1.129809e-01   6.406803e-02   8.810909e-01
 6.766223e+02   1.150000e+00  -3.296083e+00   6.656803e-01   6.227022e-02  -1.789477e+00   2.215698e+02   8.965981e-01   4.149900e-01   2.613891e+01   8.885227e+02   6.832383e+01   1.190825e-01   6.698472e-02   6.210881e-02   3.548255e-01   6.250957e+00   1.711431e-01   6.158035e-02   1.121658e-01   2.044871e-01   8.121064e-01
 6.779903e+02   1.153925e+00  -3.117426e+00   6.840365e-01   6.822439e-02  -1.639226e+00   2.442379e+02   8.650607e-01   3.223427e-01   2.619463e+01   6.077469e+02   4.623975e+01   1.223108e-01   1.633692e-01   5.571598e-02   3.196734e-01   7.473979e+00   1.484556e-01   1.727653e-01   1.703073e-01   1.631005e-01   8.343794e-01
 6.834062e+02   1.207042e+00  -3.214471e+00   6.430444e-01   6.899872e-02  -1.852564e+00   1.068378e+02   3.196655e-01   3.188442e-01   2.704512e+01   9.478661e+02   9.213556e+01   9.117123e-02   9.970279e-02   6.901788e-02   3.032394e-01   7.048928e+00   1.202530e-01   1.813399e-01   1.131038e-01   1.509999e-01   8.345510e-01
 6.821083e+02   1.153192e+00  -3.137261e+00   6.639033e-01   6.305018e-02  -1.760099e+00   1.741262e+02   2.551589e-01   3.849732e-01   8.880749e-01   9.503113e+02   5.366959e+01   1.064357e-01   1.015898e-01   2.778997e-02   3.045819e-01   6.105127e+00   1.784816e-01   1.535386e-01   6.174713e-02   4.185334e-01   8.323649e-01
 6.795382e+02   1.152976e+00  -3.301030e+00   6.979995e-01   6.485614e-02  -1.574259e+00   2.661544e+02   6.580102e-01   2.790392e-01   1.808995e+01   9.195514e+02   9.193658e+01   7.992902e-02   8.689231e-02   4.903912e-02   3.426145e-01   7.177017e+00   9.322694e-02   1.928194e-01   1.287899e-01   1.168364e-01   8.446902e-01
 6.795971e+02   1.164426e+00  -3.194611e+00   6.873801e-01   5.931609e-02  -1.972849e+00   1.101733e+02   5.692564e-01   2.496442e-01   3.079807e+01   8.972025e+02   8.153021e+01   1.195553e-01   1.725738e-01   6.420897e-02   3.448756e-01   4.134132e+00   1.601148e-01   1.645232e-01   1.530378e-01   1.255036e-01   8.114954e-01
 6.820452e+02   1.150000e+00  -3.017019e+00   6.727400e-01   6.902445e-02  -1.758589e+00   1.795915e+02   4.568740e-01   4.451306e-01   1.495134e+01   8.738583e+02   9.567434e+01   1.140093e-01   1.368359e-01   3.680162e-02   2.814365e-01   7.901218e+00   1.248579e-01   2.890727e-01   1.088278e-01   1.268695e-01   8.500692e-01
 6.794012e+02   1.150889e+00  -3.155700e+00   6.538540e-01   5.459624e-02  -1.830564e+00   2.122563e+02   5.653511e-01   3.854363e-01   1.591254e+01   9.421381e+02   9.546852e+01   8.279690e-02   6.635306e-02   1.013131e-02   3.602101e-01   7.758760e+00   1.254809e-01   2.140722e-01   7.212075e-02   2.220446e-01   8.429465e-01
 6.807610e+02   1.198104e+00  -3.172022e+00   6.713569e-01   6.718835e-02  -1.678306e+00   2.885915e+02   6.442343e-01   3.505825e-01   2.877565e+01   9.738949e+02   8.256513e+01   8.988264e-02   6.377698e-02   4.441993e-02   2.782462e-01   7.143913e+00   1.366522e-01   2.542635e-01   6.699530e-02   8.663515e-02   8.102719e-01
 6.767173e+02   1.164801e+00  -3.284908e+00   6.777706e-01   6.338189e-02  -1.887133e+00   2.455200e+02   6.084487e-01   3.984115e-01   1.486426e+01   9.665100e+02   9.433834e+01   9.569494e-02   5.197559e-02   8.880352e-02   3.222633e-01   7.706281e+00   1.363427e-01   2.439516e-01   5.000000e-02   1.586486e-01   8.236053e-01
 6.885801e+02   1.150000e+00  -3.145374e+00   6.401442e-01   7.257667e-02  -2.220691e+00   3.174361e+02   3.895269e-01   4.912565e-01   3.034258e+01   7.037092e+02   7.669580e+01   8.716680e-02   6.009079e-02   6.808436e-02   3.570671e-01   6.048057e+00   1.800183e-01   2.947022e-01   9.110525e-02   2.103890e-01   8.243098e-01
 6.780510e+02   1.170629e+00  -3.158297e+00   6.993459e-01   6.370016e-02  -1.974282e+00   2.546367e+02   8.460979e-01   4.040794e-01   1.400748e+01   9.759809e+02   8.250964e+01   9.910968e-02   5.444573e-02   5.217497e-02   4.338317e-01   6.522080e+00   1.688011e-01   1.832451e-01   1.045312e-01   2.018651e-01   8.190341e-01
 6.835329e+02   1.150000e+00  -2.749292e+00   7.000000e-01   4.970159e-02  -9.632043e-01   4.322145e+01   6.769588e-01   2.145102e-01   0.000000e+00   9.042945e+02   7.602319e+01   1.289849e-01   2.235680e-01   9.567661e-02   3.294199e-01   6.061526e+00   1.482786e-01   1.411401e-01   1.648502e-01   2.738216e-01   8.223423e-01
 6.751595e+02   1.150000e+00  -3.301030e+00   6.912877e-01   7.335423e-02  -2.216569e+00   2.454039e+02   7.470298e-01   4.914807e-01   2.457767e+01   9.701640e+02   8.335965e+01   1.018297e-01   6.523262e-02   5.644655e-02   3.256072e-01   7.286638e+00   1.023328e-01   3.181303e-01   5.990314e-02   9.228919e-02   8.013446e-01
 6.806696e+02   1.150000e+00  -3.182898e+00   6.933114e-01   5.427108e-02  -1.584743e+00   1.263176e+02   4.107990e-01   3.266184e-01   3.070251e+01   5.726481e+02   6.768960e+01   1.655837e-01   1.049420e-01   1.247364e-01   2.975660e-01   7.173706e+00   2.038818e-01   1.439371e-01   2.266927e-01   2.320050e-01   8.040287e-01
 6.802194e+02   1.168242e+00  -3.301030e+00   6.777315e-01   6.286232e-02  -2.409716e+00   3.012965e+02   7.582058e-01   3.789119e-01   1.253590e+01   9.081542e+02   9.293151e+01   1.082893e-01   7.861221e-02   5.109188e-02   3.813601e-01   7.400933e+00   9.641309e-02   3.194524e-01   9.682125e-02   5.000000e-02   8.251785e-01
 6.771884e+02   1.162007e+00  -3.279230e+00   6.558744e-01   7.308379e-02  -2.134132e+00   9.725006e+01   3.336018e-01   4.690186e-01   1.227673e+01   9.903113e+02   9.318279e+01   1.157195e-01   6.602863e-02   4.935068e-02   2.997562e-01   7.275443e+00   1.339127e-01   1.089317e-01   6.549252e-02   2.350076e-01   8.071613e-01
 6.765210e+02   1.177095e+00  -3.262355e+00   6.852975e-01   6.884330e-02  -2.254806e+00   2.854524e+02   7.001382e-01   4.524734e-01   4.031501e+01   9.076601e+02   8.196401e+01   8.155266e-02   5.898432e-02   8.933789e-02   4.040799e-01   6.927049e+00   5.838128e-02   1.901430e-01   1.088329e-01   7.805505e-02   8.157187e-01
 6.763762e+02   1.183262e+00  -3.268499e+00   6.619144e-01   6.068484e-02  -2.052171e+00   7.370854e+01   5.525172e-01   3.517050e-01   1.557565e+01   8.206501e+02   8.423682e+01   1.109597e-01   7.949473e-02   8.585758e-02   4.291212e-01   7.627474e+00   7.857386e-02   1.456690e-01   7.108124e-02   1.889390e-01   8.231350e-01
 6.762706e+02   1.155441e+00  -3.301030e+00   6.782887e-01   5.988816e-02  -2.204147e+00   3.259739e+02   7.977816e-01   4.014103e-01   2.278520e+01   9.354249e+02   9.353856e+01   9.811168e-02   9.174046e-02   3.556933e-02   4.022811e-01   7.198780e+00   6.176371e-02   3.192987e-01   9.272107e-02   1.121860e-01   8.382844e-01
 6.773919e+02   1.162721e+00  -3.266976e+00   6.695723e-01   6.857799e-02  -1.751583e+00   3.163215e+02   6.014694e-01   3.877483e-01   1.782756e+01   9.552660e+02   9.093324e+01   1.051312e-01   1.018931e-01   8.580615e-02   1.723377e-01   7.726164e+00   6.417180e-02   1.887190e-01   7.983027e-02   1.589530e-01   8.571729e-01
 6.781517e+02   1.150000e+00  -3.252539e+00   6.765801e-01   5.270109e-02  -1.292686e+00   1.563326e+02   6.783174e-01   2.381184e-01   2.999419e+01   7.185294e+02   6.354570e+01   1.470238e-01   1.433826e-01   8.349828e-02   3.242327e-01   8.000000e+00   1.241647e-01   1.810622e-01   1.447811e-01   1.232159e-01   8.154992e-01
 6.809200e+02   1.170884e+00  -3.234139e+00   6.913816e-01   6.561600e-02  -2.518661e+00   3.585087e+02   7.559319e-01   4.026663e-01   2.456317e+01   1.000000e+03   1.000000e+02   8.140516e-02   1.362287e-01   4.291781e-02   4.516560e-01   7.331575e+00   1.357879e-01   3.108513e-01   9.605291e-02   2.102256e-01   8.334306e-01
 6.773998e+02   1.175791e+00  -3.301030e+00   6.488284e-01   6.468863e-02  -2.236320e+00   3.196002e+02   8.355371e-01   4.157693e-01   2.158161e+01   9.523115e+02   9.323200e+01   9.751611e-02   6.630952e-02   3.331059e-02   3.879966e-01   7.629379e+00   5.887774e-02   3.333187e-01   8.027818e-02   9.438208e-02   8.243146e-01
 6.821525e+02   1.150000e+00  -2.978430e+00   6.754422e-01   7.531085e-02  -1.655319e+00   3.170604e+02   8.404020e-01   2.949827e-01   1.675340e+01   9.476737e+02   7.922400e+01   9.417227e-02   1.019214e-01   1.324856e-02   1.269993e-01   7.196722e+00   6.935644e-02   3.027933e-01   1.183114e-01   1.849918e-01   8.314461e-01
 6.764531e+02   1.150000e+00  -3.301030e+00   6.814838e-01   7.579609e-02  -1.906560e+00   1.416833e+02   3.834986e-01   4.209829e-01   2.669878e+01   9.951924e+02   1.000000e+02   1.263159e-01   7.664051e-02   6.877443e-02   3.033074e-01   7.122747e+00   1.136521e-01   1.629832e-01   8.191314e-02   9.769195e-02   8.328677e-01
 6.776820e+02   1.158005e+00  -3.141239e+00   6.667295e-01   6.021933e-02  -1.900351e+00   1.949167e+02   6.421512e-01   3.899297e-01   2.116587e+01   9.306875e+02   9.231881e+01   9.068606e-02   9.993640e-02   7.829828e-02   4.054542e-01   6.924578e+00   1.624574e-01   2.502097e-01   1.050166e-01   5.000000e-02   8.182393e-01
 6.796573e+02   1.166057e+00  -3.036976e+00   6.797367e-01   6.093422e-02  -1.630320e+00   2.114455e+02   7.875990e-01   3.406800e-01   1.858715e+01   9.227036e+02   9.120456e+01   1.233675e-01   1.130852e-01   1.063840e-01   3.774497e-01   6.556448e+00   1.862554e-01   1.193890e-01   8.777406e-02   2.292978e-01   8.401199e-01
 6.811917e+02   1.204118e+00  -3.129431e+00   6.899227e-01   6.490375e-02  -2.346885e+00   2.184701e+02   6.495406e-01   3.788751e-01   1.627543e+01   9.470008e+02   9.582836e+01   1.038197e-01   1.135798e-01   5.069148e-02   4.051844e-01   7.734640e+00   8.844652e-02   2.273903e-01   8.929376e-02   1.657822e-01   8.202361e-01
 6.806618e+02   1.171268e+00  -3.252033e+00   6.674765e-01   6.161167e-02  -2.255633e+00   2.555582e+02   5.079488e-01   4.371710e-01   2.635151e+01   9.447201e+02   9.926068e+01   1.229541e-01   9.054814e-02   5.717208e-02   3.004274e-01   7.844834e+00   1.817027e-01   2.876425e-01   1.439659e-01   1.174544e-01   8.084804e-01
 6.771236e+02   1.150000e+00  -3.212408e+00   6.425972e-01   6.718846e-02  -1.985743e+00   1.837527e+02   7.025273e-01   3.761564e-01   1.683731e+01   9.581304e+02   9.148429e+01   8.739696e-02   5.900722e-02   8.427551e-02   3.700788e-01   7.308611e+00   1.192066e-01   2.099621e-01   5.827320e-02   6.057165e-02   8.402033e-01
 6.854667e+02   1.150000e+00  -3.252621e+00   6.527448e-01   5.751615e-02  -2.006015e+00   2.398492e+02   1.000000e+00   4.120105e-01   1.645917e+01   8.075501e+02   7.866581e+01   1.136501e-01   8.672703e-02   3.544106e-02   3.709690e-01   5.896519e+00   1.288860e-01   1.919256e-01   1.693736e-01   2.826898e-01   8.322144e-01
 6.858451e+02   1.174010e+00  -3.292967e+00   6.400888e-01   7.521120e-02  -2.324386e+00   2.421972e+02   3.087570e-01   1.883023e-01   2.537211e+00   7.667384e+02   9.966858e+01   1.221870e-01   8.043915e-02   5.793090e-02   3.403149e-01   6.433292e+00   6.593307e-02   1.303641e-01   7.686001e-02   3.145024e-01   8.417722e-01
 6.807768e+02   1.203924e+00  -3.263124e+00   6.436308e-01   6.588413e-02  -2.168449e+00   2.873125e+02   7.602911e-01   4.126902e-01   2.366891e+01   8.298900e+02   8.509349e+01   1.110107e-01   6.935306e-02   3.339153e-02   2.819954e-01   7.255478e+00   1.030561e-01   2.800863e-01   1.179014e-01   5.000000e-02   8.429126e-01
 6.766264e+02   1.176749e+00  -3.208360e+00   6.867582e-01   6.907707e-02  -2.027193e+00   1.647305e+02   6.465197e-01   4.468769e-01   2.297994e+01   8.821696e+02   8.869367e+01   1.119569e-01   5.000000e-02   5.225215e-02   2.020766e-01   7.445898e+00   6.504268e-02   2.998895e-01   6.922922e-02   6.028591e-02   8.125672e-01
 6.828403e+02   1.150000e+00  -3.116747e+00   6.751070e-01   6.684371e-02  -1.946385e+00   3.103320e+02   7.112201e-01   2.641174e-01   1.477391e+01   7.725641e+02   8.297458e+01   1.045205e-01   5.000000e-02   8.103652e-02   4.470093e-01   7.326892e+00   1.557607e-01   1.383861e-01   8.346673e-02   3.294564e-01   8.328264e-01
 6.766529e+02   1.150000e+00  -3.212143e+00   6.928153e-01   6.093273e-02  -1.819570e+00   2.503331e+02   7.355462e-01   4.005398e-01   2.731125e+01   9.968927e+02   9.138711e+01   8.681766e-02   6.323945e-02   5.433028e-02   3.477642e-01   7.358855e+00   1.028254e-01   1.494064e-01   8.512248e-02   2.470531e-01   8.310027e-01
 6.817193e+02   1.188498e+00  -3.180233e+00   6.822752e-01   5.971154e-02  -1.651628e+00   1.829382e+02   5.756777e-01   2.945727e-01   4.223191e+01   8.506135e+02   9.294900e+01   1.106809e-01   1.191278e-01   9.287290e-02   2.076331e-01   7.423441e+00   1.348456e-01   2.191051e-01   1.674036e-01   1.366047e-01   8.494633e-01
 6.813251e+02   1.259311e+00  -3.291327e+00   6.874352e-01   6.917770e-02  -2.108277e+00   2.809342e+02   7.096500e-01   4.251648e-01   2.482664e+01   9.555159e+02   8.356101e+01   1.094493e-01   5.609651e-02   5.849192e-02   2.956375e-01   6.286188e+00   6.384386e-02   1.831105e-01   8.514884e-02   5.000000e-02   8.139627e-01
 6.774996e+02   1.163207e+00  -3.301030e+00   6.674390e-01   7.433215e-02  -2.165033e+00   2.959119e+02   5.163519e-01   4.138762e-01   2.754415e+01   1.000000e+03   7.987168e+01   8.703650e-02   5.000000e-02   5.497430e-02   3.327595e-01   7.027632e+00   9.115977e-02   2.727793e-01   9.735654e-02   9.117635e-02   8.056322e-01
 6.813388e+02   1.203898e+00  -3.117959e+00   6.732397e-01   7.864093e-02  -2.208380e+00   2.788698e+02   6.420792e-01   3.979761e-01   2.191221e+01   9.669785e+02   7.428861e+01   1.148033e-01   7.401060e-02   5.156603e-02   3.102421e-01   6.091387e+00   9.818532e-02   1.906701e-01   9.635221e-02   9.354854e-02   8.188595e-01
 6.764099e+02   1.150000e+00  -3.292112e+00   6.952509e-01   6.624646e-02  -2.002497e+00   2.823529e+02   5.348849e-01   4.410045e-01   3.708738e+01   8.457415e+02   9.079067e+01   1.068350e-01   7.438204e-02   5.356143e-02   4.225817e-01   6.954174e+00   8.614583e-02   2.474430e-01   5.000000e-02   1.025157e-01   8.124013e-01
 6.779611e+02   1.150000e+00  -3.170922e+00   6.665072e-01   6.121420e-02  -1.742632e+00   1.909265e+02   5.441080e-01   3.722077e-01   1.533591e+01   8.136663e+02   7.912765e+01   1.038162e-01   6.929890e-02   4.446411e-02   3.983918e-01   6.460368e+00   1.336865e-01   2.669642e-01   6.135298e-02   2.018263e-01   8.193549e-01
 6.805773e+02   1.160047e+00  -3.153230e+00   6.793109e-01   6.623044e-02  -2.003792e+00   1.957981e+01   1.773225e-01   1.843778e-01   1.198854e+01   7.269912e+02   8.705627e+01   1.388400e-01   9.198458e-02   7.762543e-02   2.939068e-01   6.250807e+00   1.821889e-01   1.041935e-01   7.486849e-02   4.752602e-01   8.000000e-01
 6.770020e+02   1.177194e+00  -3.291642e+00   6.949813e-01   6.935408e-02  -2.422295e+00   1.185161e+02   4.301370e-01   4.378956e-01   1.643048e+01   8.465637e+02   1.000000e+02   1.422136e-01   1.025569e-01   5.625244e-02   1.388109e-01   7.591851e+00   1.828085e-01   1.934697e-01   8.302849e-02   9.945569e-02   8.587142e-01
 6.831961e+02   1.195679e+00  -3.220027e+00   6.788330e-01   6.194031e-02  -2.454231e+00   3.050163e+02   7.274474e-01   4.693233e-01   9.653771e+00   9.587900e+02   9.353367e+01   8.609604e-02   7.111245e-02   4.478228e-02   3.606170e-01   7.287217e+00   1.239447e-01   2.448727e-01   5.962495e-02   1.218524e-01   8.539177e-01
 6.768873e+02   1.175813e+00  -3.301030e+00   6.548527e-01   5.259810e-02  -2.145927e+00   1.883330e+02   9.526161e-01   3.182465e-01   2.719238e+01   7.541094e+02   8.080230e+01   1.160931e-01   8.342378e-02   6.172002e-02   3.804520e-01   5.876051e+00   1.612989e-01   1.549732e-01   1.677932e-01   5.000000e-02   8.472405e-01
 6.749817e+02   1.150081e+00  -3.177377e+00   6.864811e-01   5.874314e-02  -1.837718e+00   5.218641e+01   8.519549e-01   3.122717e-01   2.836427e+01   8.918337e+02   9.260043e+01   1.052350e-01   1.580829e-01   5.645930e-02   3.135859e-01   5.180569e+00   1.469779e-01   1.631271e-01   1.555182e-01   1.032128e-01   8.148618e-01
 6.765582e+02   1.150000e+00  -3.188241e+00   6.776632e-01   6.121975e-02  -1.959587e+00   3.079936e+02   7.492941e-01   4.289526e-01   1.793030e+01   9.457761e+02   9.605369e+01   1.090275e-01   7.535590e-02   3.241949e-02   3.654639e-01   7.109883e+00   6.491311e-02   3.030070e-01   7.495728e-02   8.297635e-02   8.283062e-01
 6.777708e+02   1.185866e+00  -3.233689e+00   6.975259e-01   6.181591e-02  -2.298769e+00   2.545343e+02   8.606384e-01   3.530047e-01   1.909575e+01   8.515905e+02   7.950729e+01   1.086975e-01   1.075615e-01   3.382268e-02   3.521499e-01   7.737364e+00   1.336333e-01   2.805654e-01   6.598337e-02   1.404119e-01   8.515697e-01
 6.817761e+02   1.186663e+00  -3.249378e+00   6.683918e-01   6.304830e-02  -2.120661e+00   2.847199e+02   6.688613e-01   4.487722e-01   2.312525e+01   9.867575e+02   9.888888e+01   1.155562e-01   7.017860e-02   3.269966e-02   4.095259e-01   8.000000e+00   1.035839e-01   2.883831e-01   9.221316e-02   1.782020e-01   8.395437e-01
 6.791625e+02   1.166145e+00  -3.257061e+00   6.705890e-01   6.583821e-02  -2.080708e+00   1.759785e+02   6.838343e-01   2.907561e-01   1.191822e+01   9.123312e+02   9.952975e+01   9.707246e-02   6.599631e-02   7.444235e-02   3.192325e-01   7.471185e+00   7.927463e-02   3.188522e-01   7.456941e-02   1.523873e-01   8.246030e-01
 6.829061e+02   1.195760e+00  -3.105032e+00   6.909414e-01   5.564945e-02  -2.567688e+00   1.905172e+02   6.382409e-01   4.489248e-01   2.014558e+01   9.337540e+02   9.361335e+01   1.660427e-01   6.396633e-02   5.752683e-02   3.958854e-01   6.533898e+00   1.473829e-01   1.265390e-01   1.019482e-01   1.885740e-01   8.361933e-01
 6.778209e+02   1.171963e+00  -3.286400e+00   6.916123e-01   6.666229e-02  -1.933269e+00   2.352423e+02   4.961083e-01   3.984739e-01   1.442496e+01   7.992269e+02   8.134287e+01   1.173328e-01   5.174329e-02   5.599025e-02   4.485018e-01   5.968089e+00   7.573417e-02   2.141567e-01   7.149500e-02   2.330228e-01   8.254534e-01
 6.799302e+02   1.150000e+00  -3.278321e+00   7.000000e-01   7.177196e-02  -2.465021e+00   3.857436e+02   3.941897e-01   6.228518e-01   1.420076e+01   6.737055e+02   9.767845e+01   6.673264e-02   7.790839e-02   5.831770e-02   4.183045e-01   6.576469e+00   1.040274e-01   2.928815e-01   5.000000e-02   8.813810e-02   8.188857e-01
 6.787261e+02   1.154865e+00  -3.103525e+00   6.947104e-01   6.220917e-02  -1.552154e+00   2.087952e+02   7.339766e-01   3.000031e-01   2.035934e+01   9.107397e+02   8.412019e+01   1.139004e-01   8.069632e-02   7.232023e-02   2.755942e-01   7.252695e+00   1.615959e-01   7.638152e-02   7.806154e-02   2.106994e-01   8.665898e-01
