Date12.DDMMYYYYhhmm.,rainfall_amount,wind_speed,wind_from_direction,relative_humidity,air_temperature,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,latent_heat_flux_in_air,sensible_heat_flux_in_air,net_radiation,surface_downwelling_shortwave_flux,surface_upwelling_shortwave_flux,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux
21/07/2014 12:00,4.7,0.57,248.76,1,8.43,0.3050375,0.230545,0.16373,-9999,-9999,25.075,42.915,9.14,350.65,359.35
21/07/2014 13:00,1.6,0.9,191.2,1,8.52,0.341765,0.27412,0.16456,-9999,-9999,51.005,77.875,14.47,353.55,365.95
21/07/2014 14:00,0.8,0.9,296.07,0.946,8.71,0.348405,0.28325,0.167465,-9999,-9999,90.495,136.55,26.655,352.7,372.1
21/07/2014 15:00,3.7,0.45,171.83,0.994,8.36,0.3639675,0.3000575,0.171615,-9999,-9999,34.93,55.39,11.01,354.15,363.6
21/07/2014 16:00,1.2,0.56,201.33,0.9808,8.61,0.3805675,0.3206,0.181575,-9999,-9999,84.68,120.99,24.51,356.3,368.1
21/07/2014 17:00,0.1,0.97,220.45,0.9772,9.38,0.37621,0.3158275,0.1975525,-9999,-9999,193.14,256.4,51.085,368.6,381.95
21/07/2014 18:00,0,0.56,232.1,0.9203,10.23,0.3706075,0.30898,0.203985,-9999,-9999,211.425,270.35,54.075,374.1,389.05
21/07/2014 19:00,0,0.93,183.94,0.9198,10.54,0.365835,0.304,0.2058525,-9999,-9999,90.135,129.05,26.265,367.15,379.9
21/07/2014 20:00,0,1.34,89.07,0.9155,10.45,0.362515,0.300265,0.20606,-9999,-9999,34.9,76.88,15.775,347.8,374.25
21/07/2014 21:00,0,1.89,122.59,0.8442,10.55,0.3594025,0.2975675,0.20606,-9999,-9999,-4.835,29.765,7.05,340.25,367.8
21/07/2014 22:00,0,1.79,95.86,0.8585,10.95,0.3569125,0.295285,0.20523,-9999,-9999,-23.07,3.225,1.43,341.95,366.25
21/07/2014 23:00,0,3.07,92.18,0.7744,11.38,0.35463,0.29321,0.20523,-9999,-9999,-22.395,-0.655,-2.43945488809238e-17,346,365.95
22/07/2014 00:00,0,2.37,170.46,0.8092,11.36,0.3531775,0.29155,0.2044,-9999,-9999,-21.37,-1.165,0,347.9,366.35
22/07/2014 01:00,0.8,1.43,101.68,0.9185,10.82,0.3538,0.29155,0.20357,-9999,-9999,-14.425,-2.49,0,357.3,365.4
22/07/2014 02:00,1.8,1.49,109.48,0.9928,9.73,0.3685325,0.3054525,0.20357,-9999,-9999,-7.4,-0.965,2.08449514363363e-20,359.2,363.55
22/07/2014 03:00,0.4,1.25,135.58,0.9675,9.8,0.375795,0.3137525,0.2044,-9999,-9999,-8.56,-0.82,1.90582413132218e-19,357.6,363.2
22/07/2014 04:00,0.1,1.83,19.42,0.9618,9.87,0.3743425,0.3125075,0.20523,-9999,-9999,-6.935,-0.61,-3.04931861011548e-18,358.65,362.65
22/07/2014 05:00,0.2,1.72,43.39,0.9645,9.9,0.3726825,0.3112625,0.20606,-9999,-9999,-6.15,-0.505,2.43945488809238e-17,359.35,362.7
22/07/2014 06:00,0,2.31,54.28,0.944,9.86,0.3710225,0.3091875,0.20689,-9999,-9999,-4.37,0.305,2.28,358.25,360.65
22/07/2014 07:00,0,2.34,25.12,0.9465,10.09,0.36874,0.306905,0.20689,-9999,-9999,6.155,13.15,4.84,357.8,359.95
22/07/2014 08:00,0,1.85,38.1,0.9065,11.44,0.3668725,0.3050375,0.20689,-9999,-9999,39.28,63.52,14.09,358.85,369
22/07/2014 09:00,0,1.12,44.97,0.8835,12.8,0.365005,0.30317,0.20689,-9999,-9999,96.34,155,29.645,356.8,382.8
22/07/2014 10:00,0,1.03,220.56,0.8111,13.94,0.3635525,0.3017175,0.20689,-9999,-9999,130.925,195.8,38.06,365.3,391.15
22/07/2014 11:00,0,1.36,195.47,0.7994,14.72,0.3621,0.3000575,0.2066825,-9999,-9999,158.135,235.85,43.835,365.75,399.4
22/07/2014 12:00,0,1.59,213.75,0.7786,15.34,0.360025,0.29819,0.20606,-9999,-9999,188.14,278.8,49.97,362.6,403
22/07/2014 13:00,0,3.14,278.02,0.6783,16.63,0.3577425,0.296115,0.20606,248.622917251804,82.48,337.47,471.65,85.635,366.9,415
22/07/2014 14:00,0,3.18,333.88,0.6292,17.3,0.355045,0.2938325,0.20523,180.425,36.48,278.77,403.05,77.44,365.35,414.45
22/07/2014 15:00,0,2.4,285.6,0.6149,17.83,0.352555,0.2917575,0.20523,110.89,33.6028236692269,248.08,377.05,70.55,353.7,415.15
22/07/2014 16:00,0,2.93,108.78,0.6028,18.02,0.350065,0.28989,0.20523,173.85,28.33,223.595,339.6,63.825,359.35,414.5
22/07/2014 17:00,0,4.13,95.06,0.6075,17.93,0.3477825,0.2880225,0.2044,131.46,10.21,186.52,284.4,54.32,363.2,409.95
22/07/2014 18:00,0,5.09,269,0.6474,17.08,0.3455,0.286155,0.203985,128.75,-1.98999999999999,124.525,192.55,36.78,368.1,403.25
22/07/2014 19:00,0,5.28,343,0.6674,16.51,0.343425,0.28491,0.2033625,65.695,-27.04,41.24,86.375,16.935,366.65,394.85
22/07/2014 20:00,0,5.18,175.44,0.6518,16.23,0.3419725,0.283665,0.2029475,50.18,-24.36,20.645,63.745,13,361.35,391.45
22/07/2014 21:00,0,4.23,103.3,0.6016,16.66,0.34052,0.28242,0.2029475,56.88,-40.77,-0.83,30.12,6.75,367.05,391.25
22/07/2014 22:00,0,4.75,180.68,0.5915,16.5,0.339275,0.2813825,0.20274,63.425,-55.65,-22.385,1.765,0.64,366.7,389.9
22/07/2014 23:00,0,5.69,174.1,0.6275,16.09,0.33803,0.2805525,0.2021175,43.755,-47.21,-30.35,-0.66,0,358.85,388.05
23/07/2014 00:00,0,4.39,153.52,0.6097,16.14,0.336785,0.279515,0.20191,50.955,-56.875,-39.915,-0.725,-3.81164826264435e-19,348.7,387.05
23/07/2014 01:00,0,4.34,94.71,0.64,15.78,0.335955,0.2788925,0.20108,42.93,-46.605,-32.565,-0.755,2.38228016415272e-20,354.35,385.45
23/07/2014 02:00,0,6.53,178.55,0.6492,15.46,0.3349175,0.277855,0.20108,44.96,-42.035,-30.57,-0.635,0,355.75,385.2
23/07/2014 03:00,0,5.98,13.83,0.6269,15.69,0.33388,0.2772325,0.20108,41.04,-59.86,-51.1,-0.775,0,334.95,384.15
23/07/2014 04:00,0,2.04,123.28,0.6562,15.33,0.33305,0.276195,0.20108,24.2629684640424,-24.052871004037,-22.715,-0.485,0,362.5,384.2
23/07/2014 05:00,0,1.48,47.51,0.7384,14.18,0.3320125,0.27578,0.20025,17.3406096967592,-14.4178998746832,-19.895,-0.895,0,360.1,378.95
23/07/2014 06:00,0,1.74,34.09,0.7539,13.95,0.33139,0.2751575,0.20025,17.33,-15.52,-19.655,-0.37,0.54,358.9,377.65
23/07/2014 07:00,0,2.12,38.62,0.7403,13.78,0.33056,0.274535,0.1996275,27.865,-29.92,-26.04,10.58,2.92,342.35,376.05
23/07/2014 08:00,0,1.9,39.74,0.7482,13.71,0.3299375,0.27412,0.19942,18.87,-17.84,-18.22,48.82,10.29,319.05,375.8
23/07/2014 09:00,0,1.04,156.46,0.7574,14.55,0.3291075,0.27329,0.19942,24.8133132053606,-9.71779874968889,33.42,139.235,26.73,306.45,379.5
23/07/2014 10:00,0,1.15,217.4,0.6571,16.53,0.328485,0.2722525,0.19942,133.435361104594,36.005,195.405,400.75,69.93,324.8,405
23/07/2014 11:00,0,1.84,172.45,0.6169,17.54,0.326825,0.2708,0.199005,144.215,70.29,335.93,616.05,108.85,309.4,421.85
23/07/2014 12:00,0,2.15,191.85,0.547,18.67,0.324335,0.268725,0.1983825,283.699843747235,110.219347852676,449.75,749.2,136.7,313.95,437.6
23/07/2014 13:00,0,1.66,221.65,0.5076,19.48,0.321845,0.2664425,0.19776,237.625,91.005,500.59,765.7,138.65,326.1,447.8
23/07/2014 14:00,0,2.08,259.48,0.475,20.33,0.3187325,0.2643675,0.197345,267.1,102.08,530.28,767.6,139.25,333.9,455.7
23/07/2014 15:00,0,2.84,181.68,0.4811,20.7,0.31479,0.2610475,0.196515,309.515,133.275,615.57,835.8,154.1,337.55,460.55
23/07/2014 16:00,0,2.46,188.22,0.4619,20.58,0.311055,0.25835,0.1958925,243.69,75.425,435.2,616.85,117,341.85,450.45
23/07/2014 17:00,0,2.18,216.3,0.4697,20.14,0.308565,0.2564825,0.19527,196.965,43.135,277.35,433.2,85.75,340.55,436.55
23/07/2014 18:00,0,2.3,229.57,0.4941,20.11,0.30566,0.2544075,0.19527,279.252171369526,75.4875948408764,322.095,456.35,96.595,335.3,438.7
23/07/2014 19:00,0,1.35,218.5,0.4868,19.28,0.3037925,0.25337,0.194855,128.075,4.43500000000002,127.185,238.55,49.695,337.7,420.7
23/07/2014 20:00,0,1.97,115.8,0.4847,18.5,0.30234,0.252125,0.19444,149.1744012121,-9999,81.17,155.6,35.495,346.7,410.55
23/07/2014 21:00,0,2.43,68.1,0.5356,17.18,0.301095,0.2515025,0.1938175,20.3343757466991,-9999,-12.91,43.88,9.76,344.65,395.1
23/07/2014 22:00,0,1.85,41.06,0.6187,15.7,0.29985,0.2506725,0.19361,-22.4534049119873,-9999,-48.005,4.06,1.49,336,385.95
23/07/2014 23:00,0,1.58,38.49,0.6683,14.52,0.2992275,0.25005,0.19361,5.07002097864263,-9999,-62.9,-1.66,0,316.85,376.65
24/07/2014 00:00,0,1.22,26.19,0.7284,13.84,0.2988125,0.2498425,0.19361,16.965,-18.425,-52.9,-1.085,-3.04931861011548e-18,324.1,374.35
24/07/2014 01:00,0,1.43,97.2,0.7962,13.37,0.297775,0.24922,0.193195,13.4029868689917,-10.19,-56.48,-1.28,-1.90582413132218e-19,318.8,372.25
24/07/2014 02:00,0,1.04,250.02,0.91,12.96,0.29736,0.24839,0.19278,-9999,-8.85,-49.095,-1.105,0,326.15,372.45
24/07/2014 03:00,0,0.29,289.85,0.9272,13,0.2971525,0.24839,0.19278,-9999,-2.69844396919375,-21.645,-0.155,-2.38228016415272e-20,356.85,377.15
24/07/2014 04:00,0,0.15,111.44,0.9092,12.84,0.29653,0.24839,0.1925725,-9999,-2.59552513717303,-11.425,-0.375,0,368.9,379.3
24/07/2014 05:00,0,0.32,124.12,0.8845,12.5,0.296115,0.247975,0.19195,6.36892297442165,2.68249779924528,-12.055,-0.535,-6.09863722023096e-18,366.5,377.6
24/07/2014 06:00,0,0.15,193.61,0.903,12,0.2957,0.24756,0.19195,2.96850576369366,16.3108536194522,-14.385,-0.775,0.26,362,375.35
24/07/2014 07:00,0,0.45,252.88,0.969,11.65,0.2957,0.247145,0.19195,1.24779114230564,25.3889515276071,-10.245,1.93,0.925,363.45,374.7
24/07/2014 08:00,0,0.2,240.8,0.9795,11.7,0.295285,0.24673,0.19195,7.285,16.51,4.255,21.24,5.485,365.9,377.4
24/07/2014 09:00,0,0.61,243.55,0.9985,11.93,0.29487,0.24673,0.19195,15.050623281066,16.295,34.17,64.79,14.52,366.85,382.95
24/07/2014 10:00,0,0.99,217,1,11.95,0.29487,0.2459,0.19195,26.71,19.44,54.76,92,20.74,369.7,386.2
24/07/2014 11:00,0,0.94,220.12,0.9792,12.79,0.294455,0.2459,0.1913275,43.115,44.25,142.53,226.3,47.99,363.55,399
24/07/2014 12:00,0,1.58,215.8,0.9667,13.21,0.29404,0.2456925,0.19112,66.855,55.295,160.17,249.35,52.575,366.7,403.25
24/07/2014 13:00,0,2.25,256.57,0.9992,12.73,0.293625,0.24507,0.19112,61.06,45.28,107.275,166.25,38.625,375.5,395.85
24/07/2014 14:00,0,1.39,191.05,0.9905,12.67,0.29321,0.24507,0.19112,-9999,45.3133516125109,89.78,139.7,31.77,373.85,392
24/07/2014 15:00,0.8,2.31,204.11,0.9922,11.25,0.3206,0.257105,0.19112,-9999,-9999,31.095,52.05,12.255,371.55,380.25
24/07/2014 16:00,0.1,0.74,233.34,0.982,10.41,0.3826425,0.317695,0.19112,-9999,-9999,61.005,85.265,16.46,366.8,374.6
24/07/2014 17:00,0.1,1.03,238.62,0.909,11.38,0.3905275,0.3299375,0.19112,-9999,-9999,131.88,185.05,38.32,367.9,382.75
24/07/2014 18:00,0.1,0.64,107.52,0.8733,12.8,0.388245,0.327655,0.1913275,-9999,-9999,213.105,278.1,57.555,377.1,395.3
24/07/2014 19:00,0.2,0.7,228.97,0.8635,12.96,0.384925,0.323505,0.19195,-9999,-9999,162.365,211.65,42.62,374.35,394.6
24/07/2014 20:00,0.2,0.83,69.67,0.92,12.34,0.381605,0.320185,0.1929875,-9999,-9999,74.29,122.7,25.775,355.05,388.1
24/07/2014 21:00,0.1,0.97,61.15,0.9542,11.54,0.3787,0.31728,0.1938175,-9999,-9999,-10.64,18.27,4.16,351.25,376
24/07/2014 22:00,0.1,1.49,61.55,0.9545,10.95,0.37621,0.31479,0.194855,-9999,-9999,-22.495,2.285,1.02,347.2,370.5
24/07/2014 23:00,0.1,2.31,33,0.9467,9.96,0.374135,0.3129225,0.19527,7.86745796085537,-9999,-50.975,-1.485,0,316,364.3
25/07/2014 00:00,0,2.79,40.48,0.9365,8.87,0.372475,0.311055,0.1961,-0.641331827073906,-17.79,-82.4,-1.9,0,276.4,354.8
25/07/2014 01:00,0.1,2.82,45.56,0.912,8.93,0.370815,0.309395,0.19693,-6.87078184631944,-21.87,-82.66,-1.41,9.52912065661088e-20,273.7,352.55
25/07/2014 02:00,0,2.92,35.32,0.8975,8.83,0.369155,0.3083575,0.197345,10.62,-26.6,-83.69,-1.385,-1.78671012311454e-20,271.65,351.5
25/07/2014 03:00,0.1,2.96,44.19,0.8733,8.8,0.3681175,0.306905,0.19776,5.325,-24.64,-84.825,-1.465,0,269.4,350.4
25/07/2014 04:00,0,2.82,37.28,0.889,8.6,0.366665,0.3058675,0.19776,4.995,-23.39,-84.37,-1.485,3.04931861011548e-18,268.9,349.45
25/07/2014 05:00,0,2.77,35.59,0.8685,8.35,0.3656275,0.3046225,0.19776,9.57,-34.795,-83.23,-1.545,0,268.55,347.95
25/07/2014 06:00,0,2.67,41.02,0.8365,8.62,0.3643825,0.303585,0.1983825,7.55941734212338,-24.345,-82.245,-1.225,2.52,268.8,347.3
25/07/2014 07:00,0.1,2.52,40.99,0.8447,8.61,0.3635525,0.302755,0.19859,11.3,-32.61,-74.64,7.95,3.79,268.8,347.6
25/07/2014 08:00,0,2.4,35.54,0.825,9.03,0.3623075,0.3021325,0.19859,15.918778842934,-18.335069236786,-53.105,36.015,7.97,269.25,350.4
25/07/2014 09:00,0,2.04,36.09,0.7988,10.22,0.3614775,0.301095,0.199005,9.135,-12.005,14.755,120.53,20.535,272.35,355.7
25/07/2014 10:00,0,0.79,118.65,0.6899,13.96,0.3606475,0.3000575,0.19942,57.715,44.83,230.415,498.65,78.44,278.1,382.95
25/07/2014 11:00,0.1,1.07,180.18,0.6761,15.82,0.3594025,0.29902,0.19942,193.25,70.855,357.12,665.85,110.15,287.7,411.95
25/07/2014 12:00,2.8,1.83,188.25,0.6971,16.2,0.3577425,0.29736,0.19859,225.58,106.25,488.36,815.7,143.4,292.8,429.8
25/07/2014 13:00,0,2.04,160.3,0.6247,17.01,0.355045,0.2950775,0.19859,333.5,153.105,618.05,940,170.45,299.75,444.25
25/07/2014 14:00,0,2.2,209.68,0.5558,17.86,0.351725,0.291965,0.1979675,280.333438480102,117.906461702845,686.465,982,178.65,307.3,458.3
25/07/2014 15:00,0,1.49,239.78,0.5382,17.89,0.347575,0.288645,0.19776,226.645,94.93,490.05,721.55,132.2,312.15,450.55
25/07/2014 16:00,0,2.18,238.53,0.6193,18.54,0.34384,0.285325,0.19776,344.835,164.29,653.035,867.5,164.1,313.35,463.35
25/07/2014 17:00,0,2.07,238.12,0.5943,18.34,0.340105,0.282005,0.19776,243.795,107.515,438.66,610.2,120.55,318.6,446.45
25/07/2014 18:00,0,1.79,275.7,0.616,17.78,0.336785,0.279515,0.1975525,234.045,96.81,256.715,409.8,87.545,317.35,432.75
25/07/2014 19:00,0,1.72,251.1,0.6511,17.4,0.3345025,0.277855,0.19693,128.635,37.895,127.29,261.5,60.95,312.8,418.15
25/07/2014 20:00,0,0.66,304.25,0.6985,16.32,0.332635,0.2764025,0.19693,38.655,18.194151658694,8.975,107.3,22.155,318.1,400.5
25/07/2014 21:00,0,1.65,97.74,0.738,15.37,0.3315975,0.2755725,0.19693,21.846622978266,2.05569040076527,-16.985,56.65,13.045,320.45,390.8
25/07/2014 22:00,0,1.98,247.27,0.7798,14.27,0.330145,0.2747425,0.19693,16.84,-21.625,-59.515,2.925,1.44,320.15,380.35
25/07/2014 23:00,0,1.28,219.26,0.8783,13.32,0.329315,0.2739125,0.19693,-9999,-9999,-28.145,-1.095,2.43945488809238e-17,354.5,380.95
26/07/2014 00:00,0.6,1.75,25.89,0.922,12.19,0.3320125,0.2751575,0.19693,-9999,-9999,-9.19,-1.485,-1.52465930505774e-18,370.4,375.5
26/07/2014 01:00,0.2,1.81,40.47,0.926,11.91,0.3345025,0.277025,0.19693,-9999,-9999,-8.25,-0.15,-9.52912065661088e-20,368.55,373.3
26/07/2014 02:00,0,1.69,52.63,0.9303,11.64,0.33554,0.27827,0.19693,-9999,-9999,-7.095,0.46,-5.9557004103818e-21,367.4,372.45
26/07/2014 03:00,0,1.51,36.7,0.909,11.43,0.33554,0.27827,0.19693,-9999,-9999,-7.195,-0.375,2.38228016415272e-20,366.5,371.1
26/07/2014 04:00,0.1,1.52,43.54,0.9262,11.29,0.33554,0.2780625,0.19693,-9999,-9999,-7.51,-0.325,0,364.8,369.95
26/07/2014 05:00,0,1.14,71.76,0.9167,11.29,0.3349175,0.27744,0.19693,-9999,-9999,-6.905,-0.055,-6.09863722023096e-18,364,369.15
26/07/2014 06:00,0,0.3,117.15,0.9515,11.04,0.3345025,0.2772325,0.19693,-9999,-9999,-6.86,0.245,0.505,364.75,370.65
26/07/2014 07:00,0.5,0.32,243.39,0.9835,10.6,0.334295,0.2768175,0.19693,-9999,-9999,-6.76,0.415,0.925,364.5,370.75
26/07/2014 08:00,0.8,1.14,317.93,1,10.58,0.3440475,0.282835,0.19693,-9999,-9999,1.255,10.47,3.215,364.65,370.65
26/07/2014 09:00,0.1,0.26,295.35,0.9992,10.84,0.34965,0.28823,0.19693,-9999,-9999,21.13,37.885,8.155,365.6,374.2
26/07/2014 10:00,0.9,0.16,302.18,1,10.87,0.355045,0.2925875,0.19693,-9999,-9999,35.98,56.085,11.305,368.2,377
26/07/2014 11:00,1.5,0.28,267.88,0.994,11.1,0.366665,0.3029625,0.19693,-9999,-9999,50.83,77.215,16.285,369.8,379.9
26/07/2014 12:00,2,0.47,170.59,1,10.96,0.3901125,0.329315,0.19776,-9999,-9999,48.575,72.175,14.7,369.25,378.15
26/07/2014 13:00,3.5,0.36,189.15,1,10.71,0.41024,0.3602325,0.1979675,-9999,-9999,43.12,62.245,10.875,368.8,377.05
26/07/2014 14:00,3.1,0.43,228.95,1,10.54,0.4212375,0.37704,0.202325,-9999,-9999,54.025,75.235,12.71,367.45,375.95
26/07/2014 15:00,1.2,0.44,244.68,0.9803,10.41,0.4195775,0.373305,0.2423725,-9999,-9999,105.72,148.2,30.33,368.25,380.4
26/07/2014 16:00,0.1,0.8,165.99,0.9172,11.82,0.4119,0.3621,0.264575,-9999,-9999,265.97,361.4,73.785,366.25,396.6
26/07/2014 17:00,0,1.39,183.97,0.9778,12.27,0.40609,0.3538,0.265405,-9999,-9999,247.89,343.7,69.035,366.25,404.2
26/07/2014 18:00,0,0.9,215.32,0.971,12.06,0.402355,0.34799,0.2643675,-9999,-9999,131.13,206.2,40.795,358.2,393.95
26/07/2014 19:00,0,0.35,290.77,0.9397,12.27,0.3992425,0.3444625,0.2625,-9999,-9999,70.7,131.15,24.245,354.25,390.6
26/07/2014 20:00,0,1.32,106.71,0.926,11.96,0.3971675,0.3419725,0.2606325,-9999,-9999,41.015,92.275,19.08,352.15,385.85
26/07/2014 21:00,0,2.09,45.42,0.9405,11.08,0.3955075,0.33969,0.25918,-9999,-9999,0.950000000000001,29.51,6.315,351.95,374.3
26/07/2014 22:00,0,1.77,35.44,0.9538,10.77,0.3938475,0.33803,0.257935,18.7551441197504,15.1820063382748,-17.625,1.87,0.67,351.25,369.5
26/07/2014 23:00,0,1.62,52.53,0.9358,10.84,0.3926025,0.3365775,0.2564825,18.8552453481784,15.2765117554595,-20.39,-0.405,0,349.9,369.05
27/07/2014 00:00,0,1.63,40.7,0.9345,10.85,0.3913575,0.3353325,0.2556525,10.24,-9999,-21.305,-0.27,0,348.3,368.45
27/07/2014 01:00,0,1.49,92.43,0.8172,11.92,0.390735,0.334295,0.254615,-9999,-9999,-23.525,-0.055,-4.76456032830544e-20,347.1,369.35
27/07/2014 02:00,0,1.95,35.88,0.9212,11.02,0.389905,0.33305,0.2539925,-9999,-9999,-17.645,-1.085,0,353.65,368.95
27/07/2014 03:00,0,1.69,33.74,0.95,10.79,0.3892825,0.332635,0.25337,-9999,-9999,-11.91,-1.13,2.38228016415272e-20,358.7,367.3
27/07/2014 04:00,0,1.38,44.43,0.9422,10.74,0.38866,0.3320125,0.25254,-9999,-9999,-11.275,-1.185,0,358.6,366.7
27/07/2014 05:00,0,1.86,43.24,0.924,10.97,0.388245,0.330975,0.25254,-9999,-9999,-10.695,-0.53,6.09863722023096e-18,358.2,366.75
27/07/2014 06:00,0,1.84,31,0.927,10.86,0.3876225,0.3303525,0.2519175,-9999,-9999,-12.545,-0.44,0.535,355.4,366.45
27/07/2014 07:00,0,1.81,33.58,0.929,11.07,0.386585,0.32973,0.251295,-9999,-6.8,-10.82,4.57,1.985,353.9,367.3
27/07/2014 08:00,0,1.51,39.83,0.9408,11.27,0.3863775,0.32973,0.25088,-9999,-9999,8.48,26.505,7.175,359,369.85
27/07/2014 09:00,0,0.98,168.57,0.8895,12.54,0.3863775,0.3289,0.25088,-9999,-9999,71.955,113.585,22.875,359.85,378.45
27/07/2014 10:00,0,0.65,174.4,0.8208,14.27,0.3859625,0.32807,0.250465,-9999,-9999,154.96,265.3,47.17,337.35,392.2
27/07/2014 11:00,0,1.95,173.93,0.7142,16.23,0.384925,0.32724,0.25005,-9999,-9999,303.47,529.6,91.4,312.75,408.35
27/07/2014 12:00,0,2.93,273.35,0.6411,18.09,0.3830575,0.3249575,0.2490125,292.035,170.84,644.605,958,168.6,352.1,441.25
27/07/2014 13:00,0,3.49,319.55,0.6213,17.95,0.38036,0.32226,0.247975,348.486676887764,139.067525902141,560.99,786.95,143.2,363.75,439.4
27/07/2014 14:00,0,2.23,227.43,0.6444,18.23,0.378285,0.320185,0.2469375,-9999,95.3,339.225,485.15,88.625,365.05,427
27/07/2014 15:00,0.1,1.89,168.85,0.7576,16.78,0.37704,0.31894,0.2459,-9999,-9999,429.45,560.45,106.075,382.55,432.6
27/07/2014 16:00,2.9,1.61,156.68,0.863,15.05,0.394885,0.3374075,0.246315,-9999,-9999,159.72,222.55,45.935,384.6,402.4
27/07/2014 17:00,0,1.44,255.38,0.7828,16.92,0.394885,0.3382375,0.2494275,-9999,-9999,270.345,377.75,78.785,377.25,421.95
27/07/2014 18:00,0,2.69,313.25,0.6403,18.28,0.3921875,0.335125,0.25088,-9999,-9999,248.055,369,82.12,327.7,420.7
27/07/2014 19:00,0,4.43,240.83,0.5931,18.84,0.389075,0.331805,0.25088,286.175,103.245,410.77,508.7,128.1,333.8,425.45
27/07/2014 20:00,0,2.19,91.62,0.6825,17.19,0.387,0.3295225,0.25088,90.21,57.3163387477073,72.485,137,28.475,349.85,404.45
27/07/2014 21:00,0,1.28,47.02,0.793,15.42,0.3859625,0.3282775,0.250465,43.2184556174647,-12.7048018562298,-16.55,32.425,6.665,349.15,392.6
27/07/2014 22:00,0,1.4,48.3,0.8495,14.36,0.3851325,0.327655,0.25005,15.5052460512645,-5.625,-30.73,1.51,0.635,353.6,384.7
27/07/2014 23:00,0,1.83,51.42,0.884,13.17,0.384095,0.3266175,0.25005,9.4168101774774,-19.8688621327149,-64.42,-1.885,0,314.9,376.1
28/07/2014 00:00,0,1.77,54.44,0.8617,13.26,0.38368,0.32641,0.2494275,8.94,-13.65,-43.57,-0.5,0,333.45,374.95
28/07/2014 01:00,0,1.86,44.95,0.8315,13.39,0.38285,0.32558,0.24922,23.4558751660857,-18.752681665607,-29.98,-0.38,4.76456032830544e-20,349.05,377.65
28/07/2014 02:00,0,2.21,39.53,0.842,12.69,0.38285,0.32558,0.248805,10.835,-18.4518977544123,-59.25,-1.355,0,314.5,370.95
28/07/2014 03:00,0,2.02,43.38,0.7927,13.1,0.38202,0.3249575,0.24839,7.98980217840454,-8.078431398972,-26.965,0.015,-2.38228016415272e-20,348.55,374.35
28/07/2014 04:00,0,2.19,41.11,0.7798,13.15,0.38202,0.324335,0.24839,20.7685585991847,-10.57,-24.72,-0.35,-3.81164826264435e-19,351.6,375.25
28/07/2014 05:00,0,2.18,37.03,0.7572,12.7,0.3813975,0.32392,0.24839,16.925,-25.625,-50.915,-1.09,-6.09863722023096e-18,321.65,370.25
28/07/2014 06:00,0,2.3,45.68,0.7792,12.88,0.38119,0.32392,0.24839,15.2243499532773,-19.209454759108,-33.07,-0.125,0.475,339.5,371.15
28/07/2014 07:00,0,2.01,29.36,0.7784,12.55,0.3809825,0.3237125,0.2481825,16.035,-19.775,-42.21,5.38,2.04,324,369.55
28/07/2014 08:00,0,1.51,52.63,0.7873,12.85,0.38036,0.32309,0.24756,20.455,-31.8854668391199,-15.405,54.41,11.415,313.45,371.85
28/07/2014 09:00,0,1.01,35.8,0.7913,13.48,0.38036,0.32309,0.24756,25.05,19.2374355146262,29.32,125.5,23.265,305.55,378.3
28/07/2014 10:00,0,0.65,82.89,0.7178,15.95,0.3797375,0.32309,0.2469375,120.665,94.5267329233279,214.165,445.75,70.87,300,397.6
28/07/2014 11:00,0,0.64,214.52,0.6691,16.67,0.3793225,0.32226,0.24673,152.652327065158,60.63,278.745,469,77.36,331.75,415.6
28/07/2014 12:00,0,1.05,173.32,0.7266,16.54,0.3784925,0.32143,0.24673,76.5431523106593,31.955,187.51,299.9,56,357.55,412.2
28/07/2014 13:00,0,1.38,174.53,0.7581,16.82,0.37787,0.3206,0.2459,101.19,38.98,225.79,343.65,64.25,362.6,416.15
28/07/2014 14:00,0,1.93,176.62,0.7377,17.16,0.37704,0.3199775,0.2452775,124.948034980219,38.2617241301873,304.695,445.25,83.08,362.2,422.8
28/07/2014 15:00,0,1.49,258.73,0.7675,16.99,0.37621,0.318525,0.24507,219,89.135,374.14,524.45,96.365,362.55,432.05
28/07/2014 16:00,0,1.77,222.72,0.7956,17.45,0.37538,0.317695,0.2444475,207.545,123.035,478.17,643.25,121.8,347.05,443.7
28/07/2014 17:00,0,1.7,253.18,0.7878,16.86,0.3739275,0.3162425,0.2436175,66.2241230436792,95.2863371641847,253.875,375.35,71.835,357.7,427.2
28/07/2014 18:00,0,2.21,276.57,0.8147,16.56,0.373305,0.3149975,0.24341,-79.4984862973817,117.964170918731,258.8,359.8,73.83,348.75,422.3
28/07/2014 19:00,0,2.25,274.75,0.8865,15.84,0.3726825,0.3145825,0.2427875,175.475,99.285,229.58,310.45,71.315,350.35,418
28/07/2014 20:00,0,1.69,291.02,0.91,14.6,0.37206,0.31396,0.24258,47.545,62.2818866119439,89.665,148.55,37.29,348,400.5
28/07/2014 21:00,0,1.97,347.25,0.9175,13.82,0.371645,0.31396,0.24175,34.5774022712824,8.02972071980633,-18.385,48.745,11.575,318.6,386.95
28/07/2014 22:00,0,1.21,270.49,0.9358,13.62,0.37123,0.3133375,0.2415425,3.39,-5.8,-46.545,1.115,1.105,334.15,379.9
