GoF  SOIL__N  SOIL__LOG10_Alpha  SOIL__ThetaSat  SOIL__ThetaRes  SOIL__LOG10_NormalHydrConductivity  SCALAR__SoilRoughness  SCALAR__LSAI  SCALAR__CanopyFraction  SCALAR__DecayCoeffCanopy  SCALAR__RootDepth  SCALAR__MinStomatalRes  SCALAR__VegReflectVis  SCALAR__VegReflNIR  SCALAR__VegTransVis  SCALAR__VegTransNIR  SCALAR__CanDensSurface  SCALAR__SoilAlbVisDry  SCALAR__SoilAlbNIRDry  SCALAR__SoilAlbVisWet  SCALAR__SoilAlbNIRWet  SCALAR__SoilEmissiv
 3.909500e-02   1.150000e+00  -2.485153e+00   4.751554e-01   5.503634e-02  -4.301030e+00   2.219810e+02   8.073138e-01   5.900653e-01   2.977024e+01   4.172467e+02   4.741298e+01   1.231607e-01   2.405729e-01   8.576573e-02   1.849700e-01   2.563208e+00   9.516970e-02   2.454877e-01   2.337723e-01   1.810073e-01   8.269842e-01
 4.237400e-02   1.311056e+00  -2.425860e+00   5.092200e-01   5.871209e-02  -4.301030e+00   3.193810e+02   9.980684e-01   6.988137e-01   3.895716e+01   2.373776e+02   6.803168e+01   1.528930e-01   2.801872e-01   1.148525e-01   3.295653e-01   1.472014e+00   6.306971e-02   2.927039e-01   2.392289e-01   1.819266e-01   8.301245e-01
 4.392100e-02   1.326348e+00  -3.056072e+00   4.920909e-01   4.498539e-02  -3.522734e+00   2.297850e+02   5.510518e-01   6.454966e-01   4.183044e+01   1.866009e+02   8.973144e+01   7.008833e-02   2.978141e-01   3.986257e-02   5.000000e-02   3.126131e+00   9.981613e-02   2.016044e-01   3.632745e-01   1.912834e-01   8.159931e-01
 4.580800e-02   1.336250e+00  -2.815962e+00   4.965691e-01   5.291843e-02  -3.693333e+00   2.196368e+02   5.644999e-01   6.976142e-01   4.643341e+01   9.168810e+01   5.607929e+01   1.532516e-01   2.132173e-01   1.297911e-01   2.478202e-01   3.158611e+00   1.514933e-01   2.399648e-01   3.024551e-01   2.709380e-01   8.781049e-01
 4.255100e-02   1.259325e+00  -2.645479e+00   4.993927e-01   6.586367e-02  -4.254718e+00   2.380356e+02   4.689160e-01   4.853363e-01   5.239222e+01   7.467977e+01   6.301692e+01   1.611176e-01   1.785428e-01   9.428679e-02   3.673052e-01   2.606229e+00   1.642664e-01   2.050828e-01   1.784918e-01   3.445886e-01   8.522797e-01
 4.221900e-02   1.178834e+00  -3.033865e+00   4.579842e-01   6.494090e-02  -3.241546e+00   1.000000e+01   9.867864e-01   8.903612e-02   4.555680e+01   7.329476e+02   7.328175e+01   1.561033e-01   2.337049e-01   1.021447e-01   2.665113e-01   5.643686e+00   1.335028e-01   2.668757e-01   1.441917e-01   3.695781e-01   8.953076e-01
 4.209600e-02   1.175837e+00  -2.524577e+00   4.587496e-01   5.724170e-02  -4.123512e+00   3.239725e+02   7.979142e-01   6.083676e-01   5.412617e+01   2.792303e+02   5.611229e+01   1.565241e-01   2.292680e-01   9.660976e-02   1.917033e-01   5.252373e+00   1.177908e-01   1.929519e-01   2.434845e-01   3.649791e-01   8.399762e-01
 4.026400e-02   1.165703e+00  -2.498805e+00   4.748585e-01   4.215637e-02  -4.301030e+00   2.609287e+02   7.985327e-01   6.070878e-01   4.907639e+01   2.544286e+02   9.392722e+01   1.514410e-01   2.515827e-01   7.631218e-02   2.030185e-01   7.670885e+00   1.064015e-01   2.246827e-01   2.856138e-01   6.236838e-02   8.012432e-01
 4.114700e-02   1.247526e+00  -2.513648e+00   4.758273e-01   5.925505e-02  -4.301030e+00   2.175025e+02   7.095930e-01   6.319064e-01   3.465704e+01   4.146925e+02   5.875988e+01   1.309179e-01   1.917468e-01   8.912963e-02   2.359918e-01   2.061451e+00   1.160169e-01   1.967508e-01   2.304977e-01   3.045482e-01   8.212815e-01
 4.056700e-02   1.181435e+00  -2.624972e+00   4.799883e-01   5.134684e-02  -4.301030e+00   1.318712e+02   4.306635e-01   5.897018e-01   4.140064e+01   2.193301e+02   6.451144e+01   1.714181e-01   2.095421e-01   8.328805e-02   2.252931e-01   6.339519e+00   1.249148e-01   2.407264e-01   3.253707e-01   1.642868e-01   8.000000e-01
 4.557400e-02   1.261198e+00  -2.729750e+00   5.239793e-01   6.458537e-02  -2.547863e+00   1.000000e+01   7.513020e-01   6.061416e-01   3.357320e+01   1.731179e+02   5.401156e+01   1.269197e-01   2.141882e-01   1.450567e-01   4.197733e-01   3.859869e+00   1.210276e-01   2.441991e-01   9.974398e-02   2.328169e-01   9.227424e-01
 4.390000e-02   1.236030e+00  -2.871744e+00   4.951632e-01   6.459156e-02  -2.856147e+00   5.676165e+01   2.594314e-01   4.711977e-01   3.669778e+01   2.542547e+02   7.386966e+01   1.583838e-01   3.310013e-01   1.051618e-01   2.657576e-01   2.453434e+00   1.990409e-01   2.025670e-01   1.818667e-01   2.622001e-01   8.110086e-01
 3.806500e-02   1.173358e+00  -2.096910e+00   4.605598e-01   5.395153e-02  -4.301030e+00   2.553122e+02   9.177556e-01   7.566913e-01   3.504932e+01   3.554260e+02   5.374967e+01   1.435009e-01   2.186294e-01   1.196813e-01   2.225081e-01   2.526200e+00   5.000000e-02   2.922253e-01   2.893372e-01   3.061883e-01   8.180553e-01
 3.697400e-02   1.217937e+00  -2.096910e+00   4.991765e-01   6.965116e-02  -4.246273e+00   4.590266e+01   8.403133e-01   5.053143e-01   3.970667e+01   2.171486e+02   5.426667e+01   1.641184e-01   2.695444e-01   8.610813e-02   2.926156e-01   5.722445e+00   8.084546e-02   2.575421e-01   2.921099e-01   2.485275e-01   8.598319e-01
 4.078200e-02   1.230448e+00  -2.203626e+00   5.020570e-01   4.571890e-02  -4.164546e+00   1.988353e+02   7.862607e-01   5.300837e-01   2.603116e+01   2.301398e+02   5.457400e+01   9.341797e-02   2.191373e-01   1.193934e-01   3.116433e-01   4.076614e+00   9.918118e-02   2.437131e-01   2.661902e-01   1.389421e-01   8.649016e-01
 4.148600e-02   1.165038e+00  -2.661277e+00   4.743150e-01   4.721579e-02  -4.301030e+00   2.863356e+02   9.321410e-01   4.847079e-01   4.747982e+01   3.212193e+02   6.069525e+01   6.594011e-02   2.735780e-01   6.965240e-02   1.507966e-01   1.613596e+00   1.457432e-01   3.159788e-01   3.469474e-01   1.566803e-01   8.439381e-01
 3.990200e-02   1.167834e+00  -2.323815e+00   4.748845e-01   7.489676e-02  -4.282220e+00   2.252250e+02   8.745588e-01   4.329240e-01   2.331577e+01   2.893405e+02   5.342544e+01   1.236250e-01   3.124211e-01   9.689332e-02   2.736653e-01   2.363871e+00   6.678041e-02   2.557654e-01   2.785381e-01   4.013623e-01   8.613377e-01
 3.869300e-02   1.162465e+00  -2.096910e+00   4.512297e-01   5.245174e-02  -4.301030e+00   2.765411e+02   5.748463e-01   7.768282e-01   4.308513e+01   2.731886e+02   5.796887e+01   1.309888e-01   2.253683e-01   1.265244e-01   2.010198e-01   3.594360e+00   5.000000e-02   2.360891e-01   2.936529e-01   2.814019e-01   8.149827e-01
 4.238800e-02   1.150000e+00  -2.163027e+00   4.459393e-01   4.286176e-02  -3.978960e+00   3.638301e+02   1.000000e+00   6.673119e-01   3.842393e+01   5.845431e+02   4.481701e+01   1.186910e-01   1.786679e-01   8.890999e-02   4.864229e-01   2.382333e+00   1.382011e-01   2.226789e-01   3.418611e-01   2.780955e-01   8.413773e-01
 4.308600e-02   1.150674e+00  -2.826269e+00   4.710854e-01   4.837437e-02  -3.169047e+00   4.409346e+02   3.008416e-01   4.249742e-01   5.152674e+01   6.827045e+02   7.890578e+01   1.454631e-01   1.855741e-01   1.187010e-01   4.151767e-01   2.230312e+00   9.835501e-02   2.650042e-01   1.793887e-01   1.852104e-01   9.078617e-01
 4.337700e-02   1.297338e+00  -2.465176e+00   4.933861e-01   5.368061e-02  -4.153266e+00   1.335472e+02   4.865123e-01   7.013453e-01   5.121075e+01   1.978718e+02   9.086370e+01   1.668677e-01   2.815923e-01   6.292778e-02   3.545265e-01   6.505635e+00   8.578213e-02   2.627816e-01   2.924677e-01   7.540015e-02   8.359613e-01
 4.130500e-02   1.185904e+00  -2.303078e+00   4.726481e-01   4.904970e-02  -4.111669e+00   2.593778e+02   8.288880e-01   5.318158e-01   4.468289e+01   3.072851e+02   6.111717e+01   1.612763e-01   2.862948e-01   7.463388e-02   2.664236e-01   4.052072e+00   7.325730e-02   3.043702e-01   2.181443e-01   3.227240e-01   8.478037e-01
 4.331900e-02   1.228998e+00  -2.383104e+00   4.869563e-01   4.762534e-02  -3.997872e+00   3.108693e+02   6.555608e-01   6.105797e-01   3.891414e+01   7.238247e+02   6.925212e+01   1.547991e-01   2.331689e-01   9.654713e-02   2.856236e-01   1.401781e+00   1.198529e-01   3.095754e-01   3.333032e-01   2.113028e-01   9.133176e-01
 4.547000e-02   1.468071e+00  -3.107743e+00   5.382523e-01   6.474364e-02  -3.507594e+00   9.686525e+01   6.644638e-01   3.327106e-01   6.134281e+01   7.147337e+02   9.384687e+01   1.752487e-01   1.436768e-01   8.009266e-02   1.399506e-01   2.202091e+00   2.542324e-01   3.974321e-01   1.533210e-01   8.578721e-02   8.613570e-01
 4.356000e-02   1.150000e+00  -3.025825e+00   4.773341e-01   5.454671e-02  -4.260872e+00   1.000000e+01   6.948228e-01   1.846650e-01   1.703698e+01   2.610700e+02   3.719474e+01   1.408177e-01   2.138005e-01   1.294943e-01   2.260595e-01   4.836451e+00   5.823794e-02   2.474935e-01   1.097980e-01   4.623803e-01   9.558301e-01
 4.020500e-02   1.199476e+00  -2.447256e+00   4.693664e-01   6.496935e-02  -4.250639e+00   2.514771e+02   6.661355e-01   6.601720e-01   3.287443e+01   2.888135e+02   5.444179e+01   1.267536e-01   2.350110e-01   1.048283e-01   2.932248e-01   3.655653e+00   6.606661e-02   2.519015e-01   2.403497e-01   4.015816e-01   8.382692e-01
 4.298900e-02   1.206631e+00  -2.612643e+00   4.973485e-01   6.042364e-02  -4.153560e+00   2.057512e+02   8.489528e-01   4.698599e-01   3.673544e+01   3.271715e+02   4.916459e+01   1.538531e-01   2.561140e-01   9.198401e-02   2.875994e-01   2.684925e+00   1.280639e-01   2.282720e-01   2.241620e-01   2.463272e-01   8.280045e-01
 3.827800e-02   1.190878e+00  -2.344529e+00   4.739164e-01   4.941979e-02  -4.301030e+00   2.260737e+02   8.646067e-01   6.589707e-01   4.250332e+01   3.070303e+02   5.948368e+01   1.116566e-01   2.228646e-01   1.020184e-01   2.735056e-01   2.976977e+00   9.446186e-02   2.078037e-01   2.279669e-01   3.275634e-01   8.394762e-01
 4.614600e-02   1.303195e+00  -2.669108e+00   5.088039e-01   6.212213e-02  -3.297603e+00   1.804595e+02   5.684959e-01   4.563595e-01   4.712908e+01   1.828004e+02   6.574095e+01   1.812719e-01   1.888444e-01   1.084483e-01   3.365856e-01   3.918866e+00   5.813175e-02   3.806551e-01   2.755982e-01   3.374014e-01   9.102284e-01
 3.902700e-02   1.241093e+00  -2.220206e+00   4.929925e-01   6.464560e-02  -4.287838e+00   2.037912e+02   9.451188e-01   5.534157e-01   3.834322e+01   2.015845e+02   3.610234e+01   1.379336e-01   2.672216e-01   1.012689e-01   4.080384e-01   4.083672e+00   5.524285e-02   2.625962e-01   1.732295e-01   3.377064e-01   8.811215e-01
 3.808800e-02   1.161044e+00  -2.096910e+00   4.949936e-01   4.826331e-02  -4.224068e+00   2.000329e+02   6.483285e-01   6.472826e-01   4.869884e+01   1.751268e+02   6.999266e+01   1.533583e-01   2.378942e-01   1.296842e-01   3.693436e-01   5.156746e+00   8.725587e-02   2.528216e-01   3.138496e-01   1.730239e-01   8.230977e-01
 4.069800e-02   1.178493e+00  -2.281424e+00   4.623890e-01   6.727481e-02  -4.079826e+00   2.343568e+02   7.632778e-01   6.155570e-01   5.023299e+01   3.467088e+02   5.076105e+01   1.642461e-01   2.490377e-01   9.573439e-02   2.707928e-01   3.884052e+00   8.541269e-02   2.289442e-01   2.651698e-01   2.803327e-01   8.814443e-01
 3.768500e-02   1.153586e+00  -2.209242e+00   4.800758e-01   6.267721e-02  -4.224584e+00   2.251028e+02   9.139189e-01   4.346819e-01   4.305722e+01   3.534964e+02   5.014982e+01   1.349704e-01   2.457919e-01   6.044745e-02   2.294520e-01   3.608765e+00   9.770533e-02   2.258279e-01   2.975896e-01   3.472135e-01   9.084176e-01
 4.127700e-02   1.234506e+00  -2.503674e+00   4.774402e-01   6.349789e-02  -4.219842e+00   1.889902e+02   8.247176e-01   6.429705e-01   3.615781e+01   3.274285e+02   6.517297e+01   1.470359e-01   2.306340e-01   8.633355e-02   2.492753e-01   3.018915e+00   7.331773e-02   2.484786e-01   2.178764e-01   3.121728e-01   8.538787e-01
 3.997000e-02   1.202226e+00  -2.483268e+00   4.716276e-01   4.648105e-02  -4.301030e+00   2.744853e+02   5.576089e-01   5.421661e-01   5.102195e+01   3.697230e+02   5.706492e+01   1.539080e-01   2.252325e-01   9.821683e-02   3.232421e-01   1.847957e+00   1.042060e-01   1.834092e-01   3.823496e-01   3.644241e-01   8.727994e-01
 4.375600e-02   1.262649e+00  -3.146526e+00   4.721748e-01   5.845898e-02  -4.301030e+00   3.692517e+02   4.248018e-01   5.310492e-01   5.901427e+01   4.754554e+02   5.292734e+01   7.741401e-02   2.569923e-01   1.027494e-01   2.994688e-01   1.000000e-01   2.753725e-01   9.213657e-02   2.011016e-01   2.594550e-01   9.482683e-01
 3.991800e-02   1.150000e+00  -2.101561e+00   4.778466e-01   5.720175e-02  -4.244781e+00   2.433515e+02   8.422982e-01   7.676166e-01   2.272243e+01   2.907992e+02   4.927808e+01   1.481832e-01   1.484947e-01   1.152555e-01   2.242201e-01   2.679515e+00   5.457527e-02   3.189432e-01   2.773812e-01   2.594790e-01   8.161504e-01
 4.176800e-02   1.170932e+00  -2.360163e+00   4.735192e-01   5.852693e-02  -4.019723e+00   3.292455e+02   5.696332e-01   5.538788e-01   3.645377e+01   4.417939e+02   7.039638e+01   1.827742e-01   2.595636e-01   6.385454e-02   5.843501e-01   4.017564e+00   6.923283e-02   1.962865e-01   1.783670e-01   2.696136e-01   8.759490e-01
 3.953200e-02   1.150000e+00  -2.428760e+00   4.884356e-01   6.237372e-02  -4.257380e+00   4.342262e+01   9.354970e-01   4.657054e-01   1.756414e+01   3.155088e+02   7.575508e+01   1.137595e-01   2.925658e-01   7.327244e-02   2.251819e-01   3.384719e+00   7.045385e-02   2.736229e-01   3.024308e-01   2.889788e-01   8.675743e-01
 4.327200e-02   1.150000e+00  -2.644816e+00   4.520575e-01   4.383985e-02  -3.611270e+00   2.373789e+02   2.523611e-01   6.324810e-01   3.538666e+01   4.087037e+02   5.502799e+01   1.652988e-01   3.131721e-01   1.141324e-01   2.787251e-01   6.129107e+00   1.053864e-01   2.046102e-01   3.392114e-01   1.146034e-01   8.177097e-01
 4.214800e-02   1.211440e+00  -2.395965e+00   4.760706e-01   6.210031e-02  -4.015968e+00   1.428611e+02   9.323237e-01   6.119369e-01   2.994355e+01   2.254778e+02   5.921431e+01   1.593633e-01   2.792079e-01   8.148130e-02   1.960683e-01   3.208872e+00   5.000000e-02   3.099851e-01   2.585477e-01   3.547501e-01   8.185147e-01
 4.348100e-02   1.303750e+00  -3.067038e+00   4.853049e-01   4.958905e-02  -3.674194e+00   4.573393e+02   5.741141e-01   5.337874e-01   5.393099e+01   8.546430e+02   7.758004e+01   1.480544e-01   2.035202e-01   1.025938e-01   4.041004e-01   1.000000e-01   1.245495e-01   1.952083e-01   1.643870e-01   3.036823e-01   9.582604e-01
 4.281700e-02   1.225391e+00  -3.085841e+00   4.631646e-01   4.241631e-02  -3.579981e+00   2.032279e+02   6.662886e-01   4.892195e-01   5.809097e+01   3.044378e+02   5.678349e+01   1.572079e-01   1.638532e-01   3.070076e-02   2.021085e-01   3.441269e+00   1.141989e-01   3.150910e-01   2.495245e-01   8.498752e-02   8.918930e-01
 3.886600e-02   1.204432e+00  -2.096910e+00   4.680214e-01   5.371063e-02  -4.248218e+00   2.161475e+02   6.745420e-01   6.626371e-01   4.113647e+01   4.278880e+02   7.231615e+01   1.396635e-01   2.087523e-01   8.958117e-02   2.339537e-01   2.750603e+00   8.208894e-02   2.656929e-01   3.969576e-01   3.747035e-01   8.337116e-01
 4.180800e-02   1.198400e+00  -2.445411e+00   4.814265e-01   5.112072e-02  -4.062160e+00   2.654921e+02   6.675790e-01   6.015349e-01   3.361904e+01   4.433970e+02   6.388334e+01   1.163990e-01   2.500908e-01   8.027036e-02   2.810517e-01   2.264030e+00   8.326900e-02   3.397662e-01   2.862176e-01   1.457501e-01   8.408021e-01
 4.598200e-02   1.270316e+00  -3.301030e+00   4.401711e-01   6.474294e-02  -3.580779e+00   7.476970e+01   6.320598e-01   6.262989e-01   1.815422e+01   3.422132e+02   4.036046e+01   1.263315e-01   1.580440e-01   5.819339e-02   3.560525e-01   1.715883e+00   2.460539e-01   2.989631e-01   1.524788e-01   3.822060e-01   9.602237e-01
 3.741900e-02   1.153088e+00  -2.313544e+00   4.864429e-01   4.808989e-02  -4.301030e+00   1.944106e+02   7.211549e-01   6.028689e-01   3.407178e+01   1.885575e+02   4.656438e+01   1.259097e-01   2.215572e-01   1.305490e-01   2.601217e-01   3.883468e+00   7.498344e-02   2.630657e-01   2.559867e-01   2.897814e-01   8.115281e-01
 4.324300e-02   1.204661e+00  -2.700211e+00   4.934280e-01   6.136979e-02  -4.247011e+00   1.143134e+02   8.201480e-01   3.972839e-01   4.416043e+01   4.315329e+02   5.236420e+01   1.748770e-01   2.694889e-01   8.427396e-02   2.379977e-01   3.328107e+00   1.315225e-01   3.311252e-01   2.379831e-01   2.655047e-01   9.232477e-01
 4.561300e-02   1.263032e+00  -2.819725e+00   4.893982e-01   5.181092e-02  -3.389157e+00   3.257094e+02   7.188296e-01   5.925165e-01   2.671824e+01   5.753863e+02   5.514983e+01   1.388286e-01   2.218142e-01   6.766712e-02   3.811816e-01   2.855588e+00   1.902833e-01   2.530414e-01   2.833193e-01   3.433278e-01   9.499017e-01
 4.171600e-02   1.199030e+00  -2.604474e+00   4.982949e-01   5.203740e-02  -4.301030e+00   2.935124e+02   6.542591e-01   5.577794e-01   4.201128e+01   4.779893e+02   4.542715e+01   9.925762e-02   2.054998e-01   7.107684e-02   1.564324e-01   1.566124e+00   1.290449e-01   2.911676e-01   3.098687e-01   1.273453e-01   8.298501e-01
 3.885900e-02   1.214399e+00  -2.362374e+00   4.786731e-01   5.562626e-02  -4.301030e+00   2.263528e+02   8.448757e-01   6.319725e-01   3.805024e+01   2.380596e+02   5.665684e+01   1.099077e-01   2.280432e-01   1.130161e-01   3.395169e-01   2.902827e+00   5.385454e-02   2.388271e-01   2.415118e-01   3.566285e-01   8.227164e-01
 4.154500e-02   1.277575e+00  -2.355866e+00   4.939608e-01   5.794049e-02  -4.301030e+00   1.790075e+02   8.712909e-01   5.417383e-01   4.330511e+01   6.900538e+01   6.771107e+01   9.870802e-02   2.614801e-01   8.942349e-02   2.377861e-01   4.132504e+00   6.937692e-02   1.839505e-01   2.757085e-01   3.645474e-01   8.555364e-01
 4.415400e-02   1.212126e+00  -2.531938e+00   4.744718e-01   4.000000e-02  -3.801029e+00   2.574252e+02   3.533630e-01   5.106578e-01   4.967195e+01   5.190463e+02   5.097570e+01   1.567954e-01   1.887872e-01   1.099891e-01   3.827462e-01   1.307941e+00   6.945617e-02   2.204037e-01   3.014788e-01   3.033745e-01   9.028220e-01
 4.181300e-02   1.180464e+00  -2.526291e+00   4.778695e-01   5.414215e-02  -4.097857e+00   1.995318e+02   8.642691e-01   4.411516e-01   4.599278e+01   3.755904e+02   6.780778e+01   1.342216e-01   3.052152e-01   7.598037e-02   2.207624e-01   4.000073e+00   6.877121e-02   1.924749e-01   2.618052e-01   3.595704e-01   8.688144e-01
