GoF  SOIL__N  SOIL__LOG10_Alpha  SOIL__ThetaSat  SOIL__ThetaRes  SOIL__LOG10_NormalHydrConductivity  SCALAR__SoilRoughness  SCALAR__LSAI  SCALAR__CanopyFraction  SCALAR__DecayCoeffCanopy  SCALAR__RootDepth  SCALAR__MinStomatalRes  SCALAR__VegReflectVis  SCALAR__VegReflNIR  SCALAR__VegTransVis  SCALAR__VegTransNIR  SCALAR__CanDensSurface  SCALAR__SoilAlbVisDry  SCALAR__SoilAlbNIRDry  SCALAR__SoilAlbVisWet  SCALAR__SoilAlbNIRWet  SCALAR__SoilEmissiv
 5.661000e-02   1.744284e+00  -2.096910e+00   4.379910e-01   4.563597e-02  -4.099459e+00   3.867943e+02   4.345523e-01   5.352461e-02   7.500000e+01   6.811475e+02   1.367941e+01   1.110924e-01   2.057709e-01   1.500000e-01   5.280763e-01   4.138072e+00   2.797940e-01   7.690583e-02   3.476943e-01   1.206723e-01   8.812583e-01
 5.574800e-02   1.962067e+00  -2.096910e+00   4.646457e-01   4.244567e-02  -4.301030e+00   6.187521e+01   3.559403e-01   0.000000e+00   6.071618e+01   7.413587e+02   3.162061e+01   1.468801e-01   1.811852e-01   1.053654e-01   3.843930e-01   5.728126e+00   2.548816e-01   8.141194e-02   1.981048e-01   2.274250e-01   9.717341e-01
 5.737200e-02   1.778904e+00  -2.164915e+00   4.214196e-01   5.126945e-02  -4.125397e+00   2.334449e+02   6.414905e-01   8.896092e-02   4.450150e+01   7.129569e+02   4.995392e+01   1.144791e-01   2.575057e-01   5.179542e-02   3.647077e-01   8.000000e+00   2.254523e-01   1.200417e-01   3.410532e-01   2.374188e-01   9.978145e-01
 5.176000e-02   1.881905e+00  -2.127088e+00   4.000000e-01   4.329090e-02  -4.301030e+00   1.221911e+02   4.212355e-01   7.359605e-03   5.073758e+01   8.191769e+02   3.842219e+01   1.818965e-01   3.378739e-01   4.923579e-02   4.543554e-01   5.499277e+00   2.752736e-01   8.347062e-02   3.531587e-01   3.489429e-01   9.779555e-01
 5.331700e-02   1.912204e+00  -2.179732e+00   4.225464e-01   4.463069e-02  -4.301030e+00   1.258786e+02   4.330774e-01   3.231126e-02   5.334855e+01   7.021149e+02   4.974309e+01   1.480609e-01   2.774387e-01   7.355064e-02   5.391268e-01   6.111701e+00   2.471650e-01   7.842493e-02   2.815110e-01   2.258616e-01   9.736865e-01
 5.354700e-02   1.861372e+00  -2.121080e+00   4.000000e-01   4.554083e-02  -4.301030e+00   1.455288e+02   3.186262e-01   1.976638e-01   4.334221e+01   9.084942e+02   5.078633e+01   1.663662e-01   3.255267e-01   7.380995e-02   4.286876e-01   7.165307e+00   2.048114e-01   1.207081e-01   3.478596e-01   2.494791e-01   1.000000e+00
 5.437500e-02   1.901483e+00  -2.168094e+00   4.128941e-01   4.250556e-02  -4.301030e+00   4.624393e+01   4.865221e-01   1.098217e-01   4.564759e+01   8.440408e+02   2.439793e+01   1.432016e-01   3.204693e-01   1.101466e-01   4.294541e-01   2.908815e+00   3.000000e-01   7.120131e-02   3.222408e-01   2.487537e-01   9.953541e-01
 5.172000e-02   1.861146e+00  -2.096910e+00   4.106196e-01   4.102594e-02  -4.301030e+00   1.126185e+02   6.341787e-01   1.600043e-02   5.271670e+01   5.738283e+02   2.828337e+01   1.345627e-01   3.228311e-01   1.117106e-01   5.569851e-01   1.013276e+00   2.515449e-01   8.352685e-02   3.032447e-01   3.620462e-01   9.839252e-01
 5.406700e-02   1.935024e+00  -2.102396e+00   4.050735e-01   4.087628e-02  -4.178441e+00   7.095911e+01   3.461520e-01   1.110282e-01   3.758372e+01   8.846107e+02   4.934491e+01   1.809516e-01   3.424961e-01   8.938950e-02   4.252362e-01   6.597249e+00   2.797198e-01   1.043455e-01   3.937890e-01   3.148422e-01   9.886709e-01
 5.390400e-02   1.780217e+00  -2.096910e+00   4.307973e-01   4.224439e-02  -4.301030e+00   5.985162e+01   5.591499e-01   3.834425e-02   5.101719e+01   8.261756e+02   4.354677e+01   1.637003e-01   2.520531e-01   8.706654e-02   2.974507e-01   5.227650e+00   2.532698e-01   8.436698e-02   2.985188e-01   1.716597e-01   9.607249e-01
 5.223400e-02   1.919926e+00  -2.118303e+00   4.020066e-01   4.287116e-02  -4.301030e+00   1.684190e+02   5.037556e-01   2.661305e-02   4.228219e+01   7.065051e+02   5.321708e+01   1.519867e-01   3.825980e-01   2.922629e-02   4.898248e-01   5.203683e+00   2.793011e-01   9.338463e-02   3.320946e-01   2.906867e-01   9.698074e-01
 5.434500e-02   1.857210e+00  -2.133852e+00   4.195760e-01   4.000000e-02  -4.301030e+00   8.007318e+01   3.709501e-01   1.607243e-01   6.333565e+01   9.763299e+02   2.256491e+01   1.540639e-01   2.954814e-01   7.379280e-02   1.715289e-01   2.422270e+00   2.190713e-01   1.180543e-01   2.437838e-01   2.518439e-01   9.813810e-01
 5.221200e-02   1.801431e+00  -2.141658e+00   4.000000e-01   4.336737e-02  -4.301030e+00   6.323752e+01   2.985079e-01   0.000000e+00   4.551658e+01   7.955178e+02   3.579985e+01   1.302800e-01   3.231515e-01   8.897465e-02   3.367528e-01   5.450025e+00   2.681933e-01   7.485530e-02   3.747515e-01   3.304510e-01   9.789186e-01
 5.402100e-02   1.898105e+00  -2.119258e+00   4.013273e-01   5.131237e-02  -4.301030e+00   5.099253e+01   5.196755e-01   0.000000e+00   6.247168e+01   6.732056e+02   3.381660e+01   1.310008e-01   4.000000e-01   9.962623e-02   1.306255e-01   2.057181e+00   2.880113e-01   5.000000e-02   2.492247e-01   2.264381e-01   9.131648e-01
 5.181500e-02   1.873973e+00  -2.096910e+00   4.000000e-01   4.426920e-02  -4.276629e+00   8.097308e+01   4.441529e-01   2.852890e-02   4.717810e+01   6.162503e+02   2.467083e+01   1.444140e-01   2.900281e-01   8.833078e-02   4.792951e-01   4.182315e+00   2.538962e-01   7.458603e-02   2.672738e-01   4.433349e-01   9.632037e-01
