Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
23/03/2015 12:00,736046.500000,347.750000,1,1,1,-16112.002591,-16119.959833,-16161.848351,-16273.216943,-16465.778924,-16883.597838,-17643.344264,-16352.672775 
23/03/2015 13:00,736046.541667,347.791667,1,1,1,-15609.926108,-15788.984288,-15974.977588,-16199.284839,-16463.759717,-16881.780039,-17623.057031,-16356.934478 
23/03/2015 14:00,736046.583333,347.833333,1,1,1,-15995.266485,-15985.290868,-16015.910573,-16143.010779,-16449.443370,-16878.993974,-17603.385939,-16361.207100 
23/03/2015 15:00,736046.625000,347.875000,1,1,1,-16218.984225,-16180.850347,-16161.541857,-16193.805581,-16439.891986,-16875.036073,-17584.122890,-16365.379625 
23/03/2015 16:00,736046.666667,347.916667,1,1,1,-16352.884530,-16311.846680,-16279.471329,-16272.610032,-16443.041637,-16870.524288,-17565.164669,-16369.400103 
23/03/2015 17:00,736046.708333,347.958333,1,1,1,-16418.133060,-16387.282618,-16359.613192,-16343.182481,-16456.691623,-16866.245102,-17546.512595,-16373.282095 
23/03/2015 18:00,736046.750000,348.000000,1,1,1,-16437.314381,-16420.316631,-16404.416673,-16394.331191,-16475.950859,-16862.757302,-17528.228591,-16377.074303 
23/03/2015 19:00,736046.791667,348.041667,1,1,1,-16468.774520,-16453.763122,-16440.350259,-16432.443560,-16497.123407,-16860.271434,-17510.341716,-16380.795931 
23/03/2015 20:00,736046.833333,348.083333,1,1,1,-16491.392202,-16479.299819,-16468.785677,-16463.164452,-16518.410382,-16858.795247,-17492.861346,-16384.449230 
23/03/2015 21:00,736046.875000,348.125000,1,1,1,-16507.842820,-16498.736926,-16491.223619,-16488.443628,-16538.866819,-16858.237101,-17475.795866,-16388.035753 
23/03/2015 22:00,736046.916667,348.166667,1,1,1,-16529.557668,-16520.317065,-16513.002697,-16510.802805,-16558.150471,-16858.462508,-17459.151626,-16391.557068 
23/03/2015 23:00,736046.958333,348.208333,1,1,1,-16551.454250,-16542.009590,-16534.506918,-16531.903158,-16576.298492,-16859.337160,-17442.932242,-16395.014755 
24/03/2015 00:00,736047.000000,348.250000,1,1,1,-16567.116435,-16559.258999,-16553.105000,-16551.382854,-16593.396793,-16860.742748,-17427.138694,-16398.410390 
24/03/2015 01:00,736047.041667,348.291667,1,1,1,-16581.205103,-16574.480732,-16569.487895,-16568.954414,-16609.442598,-16862.572681,-17411.769580,-16401.745542 
24/03/2015 02:00,736047.083333,348.333333,1,1,1,-16592.602089,-16587.276173,-16583.699757,-16584.689908,-16624.426779,-16864.729992,-17396.821330,-16405.021764 
24/03/2015 03:00,736047.125000,348.375000,1,1,1,-16604.252825,-16599.615056,-16596.865038,-16598.984460,-16638.388882,-16867.128634,-17382.288464,-16408.240588 
24/03/2015 04:00,736047.166667,348.416667,1,1,1,-16617.882366,-16613.021092,-16610.217195,-16612.544515,-16651.434489,-16869.696116,-17368.163921,-16411.403519 
24/03/2015 05:00,736047.208333,348.458333,1,1,1,-16627.873769,-16624.091314,-16622.221375,-16625.331417,-16663.677088,-16872.374360,-17354.439408,-16414.512029 
24/03/2015 06:00,736047.250000,348.500000,1,1,1,-16637.905302,-16634.628166,-16633.341375,-16637.188710,-16675.173848,-16875.116404,-17341.105741,-16417.567557 
24/03/2015 07:00,736047.291667,348.541667,1,1,1,-16652.107732,-16647.295956,-16645.023205,-16648.493225,-16685.964377,-16877.882344,-17328.153079,-16420.571505 
24/03/2015 08:00,736047.333333,348.583333,1,1,1,-16674.365005,-16666.110261,-16660.528034,-16660.717959,-16696.136745,-16880.630621,-17315.570797,-16423.525237 
24/03/2015 09:00,736047.375000,348.625000,1,1,1,-16713.306719,-16696.822747,-16683.672990,-16676.025291,-16706.032498,-16883.338093,-17303.361719,-16426.441192 
24/03/2015 10:00,736047.416667,348.666667,1,1,1,-16816.436578,-16772.768611,-16734.554906,-16701.989455,-16716.657738,-16886.202254,-17291.732643,-16429.485154 
24/03/2015 11:00,736047.458333,348.708333,1,1,1,-17079.036427,-16970.894691,-16868.713302,-16764.168901,-16731.388121,-16889.395552,-17280.780487,-16432.741881 
24/03/2015 12:00,736047.500000,348.750000,1,1,1,-17349.244187,-17204.547399,-17055.222608,-16874.178510,-16755.884293,-16893.090967,-17270.342279,-16436.103284 
24/03/2015 13:00,736047.541667,348.791667,1,1,1,-17582.192211,-17422.999246,-17249.150778,-17014.483883,-16793.762433,-16897.788518,-17260.320423,-16439.504882 
24/03/2015 14:00,736047.583333,348.833333,1,1,1,-17695.175901,-17553.948555,-17390.186116,-17146.433240,-16843.607737,-16903.981766,-17250.535533,-16442.812471 
24/03/2015 15:00,736047.625000,348.875000,1,1,1,-17653.787477,-17560.211461,-17439.609297,-17233.608494,-16898.452019,-16911.887404,-17240.804183,-16445.880489 
24/03/2015 16:00,736047.666667,348.916667,1,1,1,-17665.295994,-17580.475541,-17472.467018,-17287.259193,-16951.586928,-16921.394847,-17231.058274,-16448.644447 
