Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200,rainfall_amount
04/11/2014 16:00,0.24125,0.372,0.344,8.33,8.73,9.645,-9999
04/11/2014 17:00,0.24475,0.372,0.344,8.2075,8.6275,9.65,-9999
04/11/2014 18:00,0.2485,0.372,0.344,8.0315,8.43,9.645,-9999
04/11/2014 19:00,0.28275,0.37325,0.344,7.873,8.24,9.6175,-9999
04/11/2014 20:00,0.31925,0.3755,0.344,7.766,8.1025,9.5825,-9999
04/11/2014 21:00,0.33175,0.37875,0.344,7.65075,7.975,9.535,-9999
04/11/2014 22:00,0.33375,0.38175,0.344,7.561,7.876,9.485,-9999
04/11/2014 23:00,0.349,0.38575,0.344,7.54075,7.856,9.4275,-9999
05/11/2014 00:00,0.357,0.39125,0.344,7.52675,7.849,9.3725,-9999
05/11/2014 01:00,0.3665,0.3985,0.344,7.53625,7.849,9.3225,-9999
05/11/2014 02:00,0.38175,0.41275,0.344,7.52475,7.8405,9.2825,-9999
05/11/2014 03:00,0.386,0.43175,0.344,7.4965,7.80875,9.24,-9999
05/11/2014 04:00,0.385,0.4425,0.344,7.47275,7.77475,9.2,-9999
05/11/2014 05:00,0.38975,0.44825,0.344,7.43925,7.73475,9.1675,-9999
05/11/2014 06:00,0.39625,0.45525,0.344,7.433,7.6895,9.1175,-9999
05/11/2014 07:00,0.41025,0.46375,0.34425,7.42225,7.631,9.075,-9999
05/11/2014 08:00,0.41775,0.4685,0.3575,7.38725,7.56275,9.02,-9999
05/11/2014 09:00,0.42275,0.47175,0.399,7.34925,7.5125,8.935,-9999
05/11/2014 10:00,0.429,0.47625,0.406,7.30475,7.45,8.8175,-9999
05/11/2014 11:00,0.42875,0.47775,0.407,7.2845,7.41725,8.705,-9999
05/11/2014 12:00,0.4395,0.4805,0.41025,7.292,7.404,8.5875,-9999
05/11/2014 13:00,0.43975,0.48175,0.41225,7.229,7.316,8.4325,-9999
05/11/2014 14:00,0.424,0.481,0.4075,7.208,7.336,8.395,-9999
05/11/2014 15:00,0.42525,0.482,0.40875,7.155,7.33175,8.375,-9999
05/11/2014 16:00,0.41575,0.48025,0.40725,7.1965,7.36925,8.365,-9999
05/11/2014 17:00,0.41525,0.47875,0.407,7.169,7.3425,8.365,-9999
05/11/2014 18:00,0.434,0.48225,0.41125,7.00475,7.166,8.3575,-9999
05/11/2014 19:00,0.45525,0.486,0.419,6.65925,6.797,8.1475,-9999
05/11/2014 20:00,0.43475,0.485,0.4125,6.4975,6.68275,8.0725,-9999
05/11/2014 21:00,0.423,0.48275,0.41025,6.593,6.7835,8.0425,-9999
05/11/2014 22:00,0.432,0.485,0.41225,6.7165,6.88775,8.00925,-9999
05/11/2014 23:00,0.4295,0.4855,0.4125,6.68175,6.85375,7.967,-9999
06/11/2014 00:00,0.41975,0.48225,0.4105,6.74125,6.90075,7.95675,-9999
06/11/2014 01:00,0.41975,0.4825,0.4105,6.7705,6.92975,7.954,-9999
06/11/2014 02:00,0.41325,0.4805,0.40975,6.9115,7.03975,7.96175,-9999
06/11/2014 03:00,0.413,0.48025,0.40925,6.9805,7.0995,7.9745,-9999
06/11/2014 04:00,0.417,0.481,0.41,6.93325,7.03875,7.984,-9999
06/11/2014 05:00,0.44725,0.487,0.41725,6.85225,6.94575,7.95975,-9999
06/11/2014 06:00,0.4625,0.4885,0.4225,6.6775,6.75525,7.82,-9999
06/11/2014 07:00,0.4655,0.489,0.423,6.359,6.4325,7.6425,-9999
06/11/2014 08:00,0.4515,0.4885,0.41825,6.03675,6.198,7.587,-9999
06/11/2014 09:00,0.44575,0.489,0.41725,5.838,6.062,7.51675,-9999
06/11/2014 10:00,0.43575,0.488,0.41525,5.82425,6.06675,7.46925,-9999
06/11/2014 11:00,0.42725,0.48625,0.414,5.9745,6.2125,7.425,-9999
06/11/2014 12:00,0.42025,0.483,0.41225,6.22325,6.48775,7.411,-9999
06/11/2014 13:00,0.42375,0.484,0.413,6.4345,6.71675,7.4245,-9999
06/11/2014 14:00,0.43725,0.487,0.416,6.557,6.839,7.44275,-9999
06/11/2014 15:00,0.4345,0.487,0.41625,6.5855,6.84175,7.4635,-9999
06/11/2014 16:00,0.4285,0.486,0.4155,6.55925,6.81875,7.495,-9999
06/11/2014 17:00,0.42025,0.484,0.41375,6.56325,6.81425,7.5205,-9999
06/11/2014 18:00,0.41625,0.483,0.4125,6.49475,6.703,7.54425,-9999
06/11/2014 19:00,0.41725,0.483,0.41275,6.37225,6.5655,7.56425,-9999
06/11/2014 20:00,0.418,0.48325,0.413,6.26075,6.465,7.56,-9999
06/11/2014 21:00,0.41725,0.48325,0.413,6.17375,6.3775,7.546,-9999
06/11/2014 22:00,0.42775,0.48525,0.41425,6.085,6.301,7.526,-9999
06/11/2014 23:00,0.4195,0.48425,0.4145,5.9725,6.22175,7.48375,-9999
07/11/2014 00:00,0.4125,0.48175,0.41275,5.9875,6.23475,7.451,-9999
07/11/2014 01:00,0.41075,0.48,0.40925,6.00725,6.247,7.433,-9999
07/11/2014 02:00,0.40775,0.47875,0.40675,6.01075,6.24175,7.419,-9999
07/11/2014 03:00,0.4055,0.47725,0.406,6.02675,6.23625,7.402,-9999
07/11/2014 04:00,0.404,0.4765,0.40475,6.048,6.25575,7.40125,-9999
07/11/2014 05:00,0.40275,0.4755,0.404,6.079,6.2725,7.38725,-9999
07/11/2014 06:00,0.40125,0.475,0.40375,6.103,6.27925,7.37975,-9999
07/11/2014 07:00,0.4,0.47425,0.40325,6.11425,6.2975,7.37775,-9999
07/11/2014 08:00,0.3995,0.474,0.4025,6.14175,6.3235,7.378,-9999
07/11/2014 09:00,0.3985,0.4735,0.402,6.2005,6.37075,7.36825,-9999
07/11/2014 10:00,0.39825,0.473,0.40125,6.43,6.5545,7.37775,-9999
07/11/2014 11:00,0.3975,0.473,0.401,6.809,6.89275,7.38925,-9999
07/11/2014 12:00,0.3975,0.4725,0.401,7.36425,7.36625,7.42075,-9999
07/11/2014 13:00,0.39675,0.472,0.401,7.76825,7.75125,7.481,-9999
07/11/2014 14:00,0.3955,0.472,0.401,8.2575,8.21675,7.567,-9999
07/11/2014 15:00,0.395,0.472,0.39975,8.5475,8.5425,7.67975,-9999
07/11/2014 16:00,0.395,0.47175,0.398,8.66,8.6625,7.81025,-9999
07/11/2014 17:00,0.39475,0.471,0.398,8.6575,8.65,7.93675,-9999
07/11/2014 18:00,0.394,0.471,0.398,8.5125,8.495,8.045,-9999
07/11/2014 19:00,0.3935,0.471,0.398,8.295,8.29,8.135,-9999
07/11/2014 20:00,0.393,0.47,0.398,8.041,8.06525,8.19,-9999
07/11/2014 21:00,0.39275,0.47,0.39775,7.89875,7.92475,8.2225,-9999
07/11/2014 22:00,0.392,0.47,0.397,7.844,7.89075,8.23,-9999
07/11/2014 23:00,0.392,0.47,0.397,7.79625,7.8555,8.235,-9999
08/11/2014 00:00,0.392,0.47,0.397,7.74025,7.80875,8.2375,-9999
08/11/2014 01:00,0.393,0.47,0.397,7.713,7.79275,8.23,-9999
08/11/2014 02:00,0.39225,0.47,0.397,7.68125,7.75425,8.225,-9999
08/11/2014 03:00,0.392,0.47,0.397,7.68325,7.759,8.22,-9999
08/11/2014 04:00,0.392,0.4695,0.397,7.6385,7.73175,8.2225,-9999
08/11/2014 05:00,0.392,0.469,0.39675,7.47925,7.57725,8.215,-9999
08/11/2014 06:00,0.3915,0.469,0.396,7.4585,7.5595,8.2025,-9999
08/11/2014 07:00,0.391,0.469,0.396,7.47125,7.57175,8.1925,-9999
08/11/2014 08:00,0.391,0.469,0.396,7.46225,7.57875,8.1825,-9999
08/11/2014 09:00,0.39125,0.469,0.396,7.4765,7.58825,8.1675,-9999
08/11/2014 10:00,0.391,0.469,0.396,7.596,7.648,8.17,-9999
08/11/2014 11:00,0.3875,0.46775,0.396,8.134,8.0955,8.1625,-9999
08/11/2014 12:00,0.385,0.467,0.396,9.11,8.895,8.1825,-9999
08/11/2014 13:00,0.385,0.467,0.396,10.165,9.77,8.2625,-9999
