GoF  SOIL__N  SOIL__LOG10_Alpha  SOIL__ThetaSat  SOIL__ThetaRes  SOIL__LOG10_NormalHydrConductivity  SCALAR__SoilRoughness  SCALAR__LSAI  SCALAR__CanopyFraction  SCALAR__DecayCoeffCanopy  SCALAR__RootDepth  SCALAR__MinStomatalRes  SCALAR__VegReflectVis  SCALAR__VegReflNIR  SCALAR__VegTransVis  SCALAR__VegTransNIR  SCALAR__CanDensSurface  SCALAR__SoilAlbVisDry  SCALAR__SoilAlbNIRDry  SCALAR__SoilAlbVisWet  SCALAR__SoilAlbNIRWet  SCALAR__SoilEmissiv
 5.192410e+02   1.219380e+00  -2.500861e+00   4.785981e-01   6.017204e-02  -1.765980e+00   1.192265e+02   2.891250e-01   8.032261e-01   5.528168e+00   5.204303e+02   1.472425e+01   1.326935e-01   1.169488e-01   1.093325e-01   1.246629e-01   2.651624e+00   1.560808e-01   1.013857e-01   1.279827e-01   1.161854e-01   8.308984e-01
 5.366251e+02   1.150000e+00  -2.096910e+00   5.187695e-01   6.909628e-02  -2.060580e+00   1.000000e+01   9.764745e-01   2.854860e-01   4.014555e+01   6.878240e+02   8.016158e+01   1.299638e-01   5.000000e-02   7.906776e-02   5.509697e-01   4.198778e+00   2.911844e-01   5.000000e-02   2.163111e-01   1.044081e-01   8.023114e-01
 5.259948e+02   1.173109e+00  -2.418666e+00   4.742676e-01   6.500653e-02  -2.235345e+00   1.000000e+01   1.553089e-01   8.914441e-01   2.343439e+00   3.889619e+02   5.057602e+01   1.289940e-01   6.522811e-02   1.082856e-01   6.400594e-02   5.115278e+00   1.705532e-01   2.623198e-01   8.590559e-02   1.218112e-01   8.066906e-01
 5.263046e+02   1.150000e+00  -2.604523e+00   5.673850e-01   7.029104e-02  -2.001102e+00   1.000000e+01   4.867040e-01   3.507081e-01   3.182539e+01   9.735391e+02   5.164124e+01   7.771035e-02   2.673260e-01   1.107925e-01   1.617289e-01   3.679842e+00   1.153883e-01   1.741294e-01   2.075507e-01   1.352983e-01   8.108488e-01
 5.242132e+02   1.189122e+00  -2.526980e+00   5.875266e-01   5.592998e-02  -1.449363e+00   1.806239e+02   4.268624e-01   6.701237e-01   6.920244e+00   4.815935e+02   6.414676e+01   1.319681e-01   1.497259e-01   6.747741e-02   1.992578e-01   4.305430e+00   1.857641e-01   1.851185e-01   1.453961e-01   1.413011e-01   8.099607e-01
 5.240705e+02   1.152569e+00  -3.099426e+00   6.060180e-01   4.418059e-02  -2.387986e+00   1.000000e+01   2.262598e-01   2.213629e-01   2.916533e+01   2.007844e+02   1.000000e+01   8.697973e-02   1.656577e-01   7.654068e-02   2.605514e-01   2.950546e+00   2.727473e-01   2.954258e-01   1.034228e-01   3.568845e-01   8.000000e-01
 5.260220e+02   1.172487e+00  -2.772871e+00   4.739648e-01   5.800469e-02  -1.998977e+00   3.950256e+01   8.701532e-02   7.567674e-01   9.493078e+00   5.370960e+02   5.958984e+01   1.321244e-01   1.367969e-01   9.952009e-02   1.176193e-01   3.680842e+00   1.393129e-01   2.029195e-01   7.363401e-02   7.950141e-02   8.655520e-01
 5.216859e+02   1.358569e+00  -3.029948e+00   5.222676e-01   4.839072e-02  -2.501915e+00   3.464302e+01   3.497263e-01   9.800612e-01   5.175637e+00   1.238425e+02   2.290397e+01   2.000000e-01   1.269158e-01   1.215664e-01   9.271418e-02   3.376257e+00   1.534149e-01   1.086986e-01   1.445121e-01   1.715245e-01   8.207048e-01
 5.260669e+02   1.150658e+00  -3.075297e+00   4.127900e-01   5.109081e-02  -2.753175e+00   5.031855e+01   3.481000e-01   7.036858e-01   4.564035e+00   5.281480e+02   1.244785e+01   1.833761e-01   5.935133e-02   1.500000e-01   9.471866e-02   3.995308e+00   1.426898e-01   2.024181e-01   2.520838e-01   2.838793e-01   8.211174e-01
 5.236158e+02   1.265433e+00  -2.511891e+00   6.452438e-01   5.894535e-02  -1.200910e+00   1.202125e+01   7.255900e-01   2.688545e-01   3.165743e+01   7.026299e+02   7.936775e+01   1.106688e-01   2.113002e-01   1.190194e-01   2.399627e-01   5.732456e+00   1.428957e-01   6.368613e-02   1.599560e-01   1.191729e-01   8.194146e-01
 5.370372e+02   1.193550e+00  -2.649893e+00   4.635124e-01   5.092325e-02  -2.908141e+00   1.000000e+01   2.370909e-01   4.283564e-01   0.000000e+00   2.506625e+02   3.225270e+01   1.911062e-01   1.634500e-01   1.449181e-01   2.134965e-01   2.763464e+00   1.411439e-01   1.379629e-01   1.969130e-01   2.300388e-01   8.224761e-01
 5.240393e+02   1.201122e+00  -2.830676e+00   5.461431e-01   5.456582e-02  -2.573751e+00   1.219806e+02   3.901364e-01   6.070732e-01   5.879851e+00   2.517990e+02   8.673737e+01   1.692521e-01   5.591712e-02   5.143398e-02   2.086837e-01   2.752029e+00   1.822303e-01   1.769603e-01   8.357331e-02   3.453492e-01   8.090703e-01
